Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount
I000607,O00363,P0426,1,17258.9,0.1
I000608,O00364,P0359,2,17408.84,0.0
I000609,O00365,P0260,1,9638.98,0.25
I000610,O00365,P0259,1,9091.06,0.25
I000611,O00366,P0451,1,18517.71,0.2
I000612,O00366,P0208,1,17414.46,0.2
I000613,O00367,P0118,1,11312.75,0.1
I000614,O00368,P0383,2,5460.56,0.0
I000615,O00368,P0452,1,14623.62,0.0
I000616,O00369,P0187,1,6663.59,0.1
I000617,O00369,P0291,1,8891.78,0.1
I000618,O00369,P0455,1,6841.97,0.1
I000619,O00370,P0260,1,9638.98,0.15
I000620,O00371,P0127,4,12125.3,0.1
I000621,O00371,P0492,1,13278.61,0.1
I000622,O00372,P0235,1,17675.52,0.25
I000623,O00373,P0066,1,4602.72,0.2
I000624,O00374,P0430,2,14535.8,0.05
I000625,O00374,P0199,2,13045.06,0.05
I000626,O00375,P0239,1,10044.2,0.15
I000627,O00375,P0407,2,775.43,0.15
I000628,O00376,P0382,1,17253.16,0.1
I000629,O00376,P0276,3,15791.95,0.1
I000630,O00377,P0405,1,10874.23,0.25
I000631,O00378,P0312,2,8312.33,0.1
I000632,O00378,P0321,1,15173.01,0.1
I000633,O00379,P0249,1,11650.12,0.1
I000634,O00379,P0015,1,198.88,0.1
I000635,O00380,P0197,1,5628.38,0.1
I000636,O00381,P0030,4,18850.92,0.05
I000637,O00382,P0428,2,15197.13,0.0
I000638,O00383,P0015,3,198.88,0.05
I000639,O00384,P0405,1,10874.23,0.05
I000640,O00385,P0358,3,17680.82,0.0
I000641,O00386,P0144,1,5083.64,0.15
I000642,O00387,P0250,3,17490.25,0.0
I000643,O00388,P0230,1,16237.69,0.2
I000644,O00388,P0332,1,9365.5,0.2
I000645,O00389,P0249,1,11650.12,0.0
I000646,O00390,P0074,1,20503.04,0.0
I000647,O00390,P0019,3,7331.38,0.0
I000648,O00391,P0126,1,12590.35,0.3
I000649,O00392,P0496,2,20624.48,0.3
I000650,O00393,P0062,1,2140.31,0.05
I000651,O00394,P0072,1,8074.69,0.0
I000652,O00395,P0292,5,21583.15,0.05
I000653,O00396,P0124,2,15514.19,0.1
I000654,O00396,P0071,4,1222.75,0.1
I000655,O00397,P0164,1,744.63,0.05
I000656,O00397,P0153,1,6065.86,0.05
I000657,O00398,P0088,4,10596.08,0.05
I000658,O00399,P0413,1,4516.32,0.15
I000659,O00400,P0375,1,1937.18,0.2
I000660,O00400,P0408,3,12252.4,0.2
I000661,O00401,P0298,1,14301.55,0.25
I000662,O00401,P0343,4,21720.15,0.25
I000663,O00402,P0201,1,18090.68,0.1
I000664,O00402,P0397,1,18087.88,0.1
I000665,O00402,P0263,1,12622.11,0.1
I000666,O00403,P0065,1,11896.67,0.05
I000667,O00404,P0244,2,6694.24,0.1
I000668,O00405,P0082,1,8524.01,0.2
I000669,O00405,P0227,1,1214.17,0.2
I000670,O00406,P0016,2,4929.52,0.0
I000671,O00407,P0297,1,14103.76,0.2
I000672,O00407,P0007,3,20905.26,0.2
I000673,O00408,P0213,2,13682.03,0.05
I000674,O00409,P0031,3,10837.07,0.05
I000675,O00409,P0421,1,3134.29,0.05
I000676,O00410,P0288,1,16170.77,0.05
I000677,O00411,P0070,1,3923.76,0.2
I000678,O00412,P0157,1,1053.8,0.0
I000679,O00413,P0025,1,21151.19,0.05
I000680,O00414,P0375,2,1937.18,0.15
I000681,O00414,P0328,3,15667.69,0.15
I000682,O00415,P0232,1,14966.59,0.25
I000683,O00415,P0076,2,12082.97,0.25
I000684,O00416,P0088,3,10596.08,0.0
I000685,O00416,P0295,1,12191.72,0.0
I000686,O00416,P0285,1,11518.27,0.0
I000687,O00417,P0153,1,6065.86,0.1
I000688,O00418,P0135,2,13687.78,0.2
I000689,O00419,P0191,3,14335.92,0.2
I000690,O00420,P0367,2,14116.53,0.25
I000691,O00421,P0350,2,14181.21,0.2
I000692,O00422,P0027,1,6637.92,0.05
I000693,O00423,P0086,1,12651.01,0.05
I000694,O00423,P0288,1,16170.77,0.05
I000695,O00423,P0229,2,971.19,0.05
I000696,O00424,P0098,1,18024.33,0.2
I000697,O00424,P0273,4,1414.88,0.2
I000698,O00424,P0303,1,15132.39,0.2
I000699,O00425,P0159,2,12341.8,0.15
I000700,O00426,P0323,2,19857.8,0.05
I000701,O00427,P0122,2,20389.93,0.15
I000702,O00428,P0024,1,14146.9,0.05
I000703,O00429,P0181,2,6969.81,0.1
I000704,O00429,P0070,1,3923.76,0.1
I000705,O00430,P0304,1,5766.34,0.05
I000706,O00431,P0463,1,7934.67,0.1
I000707,O00431,P0291,1,8891.78,0.1
I000708,O00432,P0345,3,18312.01,0.25
I000709,O00432,P0203,1,14797.26,0.25
I000710,O00432,P0264,1,11827.53,0.25
I000711,O00433,P0442,1,12851.94,0.15
I000712,O00433,P0048,2,881.87,0.15
I000713,O00434,P0315,1,8767.22,0.15
I000714,O00435,P0140,1,23423.37,0.05
I000715,O00436,P0402,1,5149.65,0.0
I000716,O00437,P0142,2,7546.26,0.15
I000717,O00437,P0033,5,2436.78,0.15
I000718,O00438,P0050,1,12181.9,0.1
I000719,O00439,P0394,1,9719.2,0.05
I000720,O00440,P0086,1,12651.01,0.25
I000721,O00440,P0271,1,10464.94,0.25
I000722,O00440,P0344,1,5745.03,0.25
I000723,O00441,P0161,3,4912.94,0.1
I000724,O00442,P0427,5,2376.46,0.1
I000725,O00443,P0018,1,8521.23,0.05
I000726,O00444,P0012,1,9210.89,0.2
I000727,O00445,P0084,4,10059.02,0.2
I000728,O00446,P0306,1,20887.78,0.15
I000729,O00446,P0222,1,6948.91,0.15
I000730,O00446,P0421,2,3134.29,0.15
I000731,O00447,P0052,1,22717.29,0.0
I000732,O00448,P0484,1,14051.85,0.0
I000733,O00448,P0232,1,14966.59,0.0
I000734,O00448,P0039,1,1954.54,0.0
I000735,O00449,P0351,1,6684.2,0.1
I000736,O00450,P0422,2,6180.37,0.0
I000737,O00450,P0385,3,9160.1,0.0
I000738,O00451,P0303,1,15132.39,0.05
I000739,O00452,P0425,2,3871.16,0.0
I000740,O00452,P0191,4,14335.92,0.0
I000741,O00453,P0384,2,21014.31,0.05
I000742,O00453,P0095,1,708.58,0.05
I000743,O00454,P0197,2,5628.38,0.25
I000744,O00455,P0078,2,18121.01,0.15
I000745,O00455,P0356,1,17911.43,0.15
I000746,O00456,P0342,4,8867.09,0.0
I000747,O00456,P0085,1,14574.29,0.0
I000748,O00456,P0089,1,21527.82,0.0
I000749,O00457,P0453,3,2027.99,0.15
I000750,O00458,P0349,2,17040.15,0.0
I000751,O00458,P0368,1,19421.03,0.0
I000752,O00459,P0245,2,14211.09,0.3
I000753,O00459,P0168,1,11374.5,0.3
I000754,O00460,P0431,1,7800.63,0.1
I000755,O00461,P0065,2,11896.67,0.1
I000756,O00462,P0101,4,13448.78,0.05
I000757,O00463,P0077,2,10405.98,0.1
I000758,O00464,P0124,3,15514.19,0.1
I000759,O00465,P0225,1,925.67,0.15
I000760,O00466,P0118,1,11312.75,0.0
I000761,O00467,P0430,1,14535.8,0.05
I000762,O00468,P0201,1,18090.68,0.05
I000763,O00468,P0228,2,7442.22,0.05
I000764,O00469,P0349,2,17040.15,0.0
I000765,O00469,P0242,2,12806.32,0.0
I000766,O00469,P0429,1,4623.76,0.0
I000767,O00470,P0023,2,8677.28,0.05
I000768,O00470,P0114,1,2768.84,0.05
I000769,O00471,P0270,2,15544.12,0.05
I000770,O00472,P0196,1,3827.41,0.15
I000771,O00472,P0393,1,1256.74,0.15
I000772,O00473,P0182,5,7028.31,0.15
I000773,O00473,P0106,1,5470.36,0.15
I000774,O00473,P0086,1,12651.01,0.15
I000775,O00474,P0368,1,19421.03,0.25
I000776,O00475,P0223,1,12111.39,0.05
I000777,O00476,P0344,2,5745.03,0.2
I000778,O00477,P0331,2,7610.91,0.2
I000779,O00478,P0384,2,21014.31,0.1
I000780,O00478,P0164,2,744.63,0.1
I000781,O00478,P0494,1,9857.51,0.1
I000782,O00479,P0021,2,18265.35,0.1
I000783,O00480,P0348,2,19194.75,0.1
I000784,O00480,P0072,1,8074.69,0.1
I000785,O00480,P0143,1,2154.67,0.1
I000786,O00481,P0121,3,5223.81,0.05
I000787,O00481,P0411,1,9751.96,0.05
I000788,O00481,P0422,1,6180.37,0.05
I000789,O00482,P0045,4,5553.07,0.05
I000790,O00483,P0077,2,10405.98,0.0
I000791,O00484,P0250,1,17490.25,0.2
I000792,O00484,P0177,2,5666.47,0.2
I000793,O00485,P0077,1,10405.98,0.1
I000794,O00486,P0489,1,16108.48,0.05
I000795,O00487,P0449,2,3785.19,0.1
I000796,O00487,P0111,3,4168.73,0.1
I000797,O00487,P0478,1,24448.55,0.1
I000798,O00488,P0084,3,10059.02,0.0
I000799,O00489,P0231,1,5606.43,0.0
I000800,O00489,P0361,1,8061.24,0.0
I000801,O00489,P0463,1,7934.67,0.0
I000802,O00490,P0047,1,3795.44,0.15
I000803,O00490,P0212,1,15959.35,0.15
I000804,O00491,P0181,1,6969.81,0.2
I000805,O00492,P0045,2,5553.07,0.05
I000806,O00493,P0425,2,3871.16,0.1
I000807,O00494,P0471,2,3362.5,0.05
I000808,O00495,P0404,3,7190.22,0.1
I000809,O00496,P0344,4,5745.03,0.1
I000810,O00497,P0014,2,14738.4,0.05
I000811,O00497,P0289,3,5068.21,0.05
I000812,O00498,P0328,1,15667.69,0.15
I000813,O00498,P0138,1,9332.54,0.15
I000814,O00499,P0107,1,12811.73,0.05
I000815,O00499,P0002,3,685.44,0.05
I000816,O00499,P0027,3,6637.92,0.05
I000817,O00499,P0452,1,14623.62,0.05
I000818,O00500,P0092,1,3959.04,0.25
I000819,O00501,P0157,1,1053.8,0.05
I000820,O00502,P0160,1,6251.25,0.05
I000821,O00502,P0070,2,3923.76,0.05
I000822,O00502,P0239,1,10044.2,0.05
I000823,O00502,P0250,3,17490.25,0.05
I000824,O00503,P0114,2,2768.84,0.25
I000825,O00504,P0085,2,14574.29,0.05
I000826,O00504,P0038,1,13981.96,0.05
I000827,O00505,P0098,2,18024.33,0.1
I000828,O00505,P0490,3,17879.27,0.1
I000829,O00506,P0356,3,17911.43,0.05
I000830,O00507,P0176,1,13983.62,0.0
I000831,O00507,P0374,2,20293.37,0.0
I000832,O00508,P0408,1,12252.4,0.25
I000833,O00509,P0466,1,7584.85,0.05
I000834,O00509,P0067,1,18606.26,0.05
I000835,O00510,P0329,3,6837.04,0.1
I000836,O00511,P0355,1,15161.64,0.2
I000837,O00511,P0041,2,11579.02,0.2
I000838,O00512,P0107,1,12811.73,0.1
I000839,O00512,P0270,4,15544.12,0.1
I000840,O00512,P0397,1,18087.88,0.1
I000841,O00513,P0300,1,11744.09,0.15
I000842,O00514,P0011,1,6896.23,0.15
I000843,O00515,P0032,1,12721.46,0.05
I000844,O00516,P0163,2,16537.01,0.1
I000845,O00516,P0457,1,18511.82,0.1
I000846,O00516,P0001,3,12680.89,0.1
I000847,O00517,P0210,4,3425.1,0.05
I000848,O00518,P0096,2,7114.07,0.0
I000849,O00519,P0320,2,22881.56,0.3
I000850,O00520,P0159,1,12341.8,0.0
I000851,O00521,P0203,3,14797.26,0.1
I000852,O00521,P0417,1,7877.14,0.1
I000853,O00521,P0463,1,7934.67,0.1
I000854,O00521,P0352,2,10103.59,0.1
I000855,O00522,P0258,2,5357.22,0.0
I000856,O00522,P0272,2,13853.17,0.0
I000857,O00522,P0304,1,5766.34,0.0
I000858,O00523,P0332,3,9365.5,0.25
I000859,O00524,P0481,2,1854.72,0.0
I000860,O00524,P0456,1,5984.52,0.0
I000861,O00525,P0042,2,18369.63,0.15
I000862,O00525,P0417,1,7877.14,0.15
I000863,O00525,P0062,2,2140.31,0.15
I000864,O00525,P0027,1,6637.92,0.15
I000865,O00526,P0030,1,18850.92,0.15
I000866,O00526,P0180,1,5738.9,0.15
I000867,O00527,P0358,1,17680.82,0.0
I000868,O00528,P0400,1,7063.54,0.15
I000869,O00529,P0182,1,7028.31,0.25
I000870,O00529,P0174,5,14241.6,0.25
I000871,O00530,P0134,1,8950.35,0.1
I000872,O00531,P0028,2,2327.59,0.05
I000873,O00532,P0059,1,7497.65,0.1
I000874,O00533,P0149,1,18764.92,0.0
I000875,O00534,P0100,1,7091.79,0.25
I000876,O00535,P0132,2,8762.43,0.05
I000877,O00536,P0402,1,5149.65,0.1
I000878,O00536,P0154,1,13970.67,0.1
I000879,O00537,P0428,1,15197.13,0.1
I000880,O00537,P0436,1,9847.38,0.1
I000881,O00537,P0230,1,16237.69,0.1
I000882,O00538,P0108,1,11560.22,0.0
I000883,O00538,P0190,1,4813.84,0.0
I000884,O00539,P0275,4,18205.93,0.0
I000885,O00540,P0088,1,10596.08,0.1
I000886,O00540,P0077,3,10405.98,0.1
I000887,O00540,P0042,2,18369.63,0.1
I000888,O00541,P0018,3,8521.23,0.1
I000889,O00542,P0059,1,7497.65,0.3
I000890,O00542,P0083,3,7026.05,0.3
I000891,O00543,P0401,1,18961.41,0.05
I000892,O00543,P0049,5,10387.8,0.05
I000893,O00543,P0393,3,1256.74,0.05
I000894,O00543,P0221,2,9748.25,0.05
I000895,O00544,P0097,2,16913.36,0.05
I000896,O00544,P0318,1,18336.52,0.05
I000897,O00544,P0398,1,15186.38,0.05
I000898,O00545,P0284,1,9183.48,0.3
I000899,O00545,P0012,4,9210.89,0.3
I000900,O00546,P0183,3,208.22,0.0
I000901,O00547,P0113,2,1476.37,0.1
I000902,O00547,P0140,2,23423.37,0.1
I000903,O00547,P0285,2,11518.27,0.1
I000904,O00547,P0176,1,13983.62,0.1
I000905,O00548,P0457,2,18511.82,0.0
I000906,O00548,P0383,1,5460.56,0.0
I000907,O00549,P0215,1,2961.47,0.25
I000908,O00549,P0085,1,14574.29,0.25
I000909,O00549,P0029,2,7973.77,0.25
I000910,O00550,P0028,1,2327.59,0.05
I000911,O00551,P0499,2,2390.13,0.15
I000912,O00551,P0060,1,10597.6,0.15
I000913,O00552,P0302,1,10139.5,0.2
I000914,O00553,P0342,1,8867.09,0.2
I000915,O00553,P0332,2,9365.5,0.2
I000916,O00554,P0433,3,11369.56,0.1
I000917,O00555,P0473,2,731.76,0.25
I000918,O00556,P0098,4,18024.33,0.15
I000919,O00557,P0449,1,3785.19,0.15
I000920,O00557,P0160,1,6251.25,0.15
I000921,O00557,P0294,1,9318.36,0.15
I000922,O00557,P0496,5,20624.48,0.15
I000923,O00558,P0239,3,10044.2,0.05
I000924,O00558,P0130,2,5669.17,0.05
I000925,O00558,P0131,2,2329.3,0.05
I000926,O00559,P0360,1,4434.75,0.1
I000927,O00559,P0432,3,1677.91,0.1
I000928,O00560,P0069,2,6827.67,0.1
I000929,O00561,P0048,2,881.87,0.0
I000930,O00562,P0069,1,6827.67,0.25
I000931,O00562,P0033,2,2436.78,0.25
I000932,O00563,P0460,1,1760.09,0.0
I000933,O00564,P0423,2,13857.3,0.15
I000934,O00564,P0442,3,12851.94,0.15
I000935,O00564,P0265,1,16102.0,0.15
I000936,O00565,P0005,2,2113.83,0.0
I000937,O00565,P0406,1,1199.98,0.0
I000938,O00565,P0018,1,8521.23,0.0
I000939,O00565,P0133,2,16221.29,0.0
I000940,O00566,P0470,1,16384.1,0.0
I000941,O00566,P0127,1,12125.3,0.0
I000942,O00566,P0088,1,10596.08,0.0
I000943,O00567,P0067,1,18606.26,0.1
I000944,O00567,P0301,2,1551.88,0.1
I000945,O00568,P0280,3,19260.63,0.1
I000946,O00569,P0444,2,4611.38,0.0
I000947,O00569,P0103,2,9874.02,0.0
I000948,O00570,P0063,1,17989.43,0.05
I000949,O00570,P0391,1,16675.09,0.05
I000950,O00571,P0080,5,8081.72,0.05
I000951,O00572,P0017,1,9858.5,0.2
I000952,O00572,P0311,1,13470.81,0.2
I000953,O00573,P0374,1,20293.37,0.15
I000954,O00573,P0453,1,2027.99,0.15
I000955,O00573,P0099,1,11095.32,0.15
I000956,O00574,P0367,1,14116.53,0.15
I000957,O00574,P0296,1,10086.41,0.15
I000958,O00575,P0264,1,11827.53,0.25
I000959,O00575,P0156,2,17438.42,0.25
I000960,O00576,P0366,1,12694.5,0.15
I000961,O00577,P0191,1,14335.92,0.0
I000962,O00577,P0456,2,5984.52,0.0
I000963,O00578,P0471,3,3362.5,0.25
I000964,O00578,P0330,2,621.58,0.25
I000965,O00579,P0407,1,775.43,0.0
I000966,O00580,P0124,1,15514.19,0.05
I000967,O00581,P0251,1,13718.51,0.05
I000968,O00582,P0469,3,12828.28,0.0
I000969,O00582,P0232,1,14966.59,0.0
I000970,O00582,P0140,1,23423.37,0.0
I000971,O00583,P0418,1,12929.12,0.0
I000972,O00583,P0145,1,5897.75,0.0
I000973,O00584,P0148,3,3827.6,0.1
I000974,O00585,P0016,1,4929.52,0.15
I000975,O00586,P0275,1,18205.93,0.1
I000976,O00587,P0389,2,10740.24,0.05
I000977,O00587,P0180,1,5738.9,0.05
I000978,O00588,P0102,1,4552.64,0.2
I000979,O00588,P0129,2,15750.63,0.2
I000980,O00589,P0231,1,5606.43,0.05
I000981,O00589,P0027,1,6637.92,0.05
I000982,O00589,P0074,1,20503.04,0.05
I000983,O00590,P0314,4,5199.64,0.2
I000984,O00591,P0188,3,6865.34,0.0
I000985,O00592,P0369,1,2936.18,0.05
I000986,O00593,P0119,2,14136.98,0.15
I000987,O00593,P0415,2,19105.92,0.15
I000988,O00594,P0025,2,21151.19,0.0
I000989,O00595,P0158,1,9904.7,0.25
I000990,O00596,P0034,5,3767.39,0.05
I000991,O00596,P0142,2,7546.26,0.05
I000992,O00597,P0131,1,2329.3,0.25
I000993,O00597,P0269,3,9853.0,0.25
I000994,O00598,P0394,1,9719.2,0.15
I000995,O00599,P0119,2,14136.98,0.25
I000996,O00600,P0077,1,10405.98,0.0
I000997,O00600,P0125,2,8357.18,0.0
I000998,O00601,P0436,1,9847.38,0.15
I000999,O00601,P0242,3,12806.32,0.15
I001000,O00601,P0434,3,15961.32,0.15
I001001,O00602,P0269,2,9853.0,0.2
I001002,O00603,P0331,3,7610.91,0.3
I001003,O00604,P0116,2,14318.59,0.0
I001004,O00604,P0455,3,6841.97,0.0
I001005,O00604,P0339,2,8938.6,0.0
I001006,O00605,P0034,1,3767.39,0.0
I001007,O00606,P0474,1,2142.32,0.15
I001008,O00606,P0155,3,16173.54,0.15
I001009,O00606,P0346,4,17166.81,0.15
I001010,O00607,P0173,1,11347.23,0.0
I001011,O00607,P0110,4,239.19,0.0
I001012,O00608,P0093,1,11807.43,0.0
I001013,O00608,P0390,1,2477.97,0.0
I001014,O00609,P0388,1,10509.73,0.1
I001015,O00609,P0130,5,5669.17,0.1
I001016,O00609,P0484,1,14051.85,0.1
I001017,O00610,P0305,1,5268.03,0.1
I001018,O00611,P0056,2,5412.25,0.1
I001019,O00611,P0164,1,744.63,0.1
I001020,O00611,P0018,2,8521.23,0.1
I001021,O00612,P0291,1,8891.78,0.0
I001022,O00612,P0292,1,21583.15,0.0
I001023,O00613,P0024,4,14146.9,0.1
I001024,O00614,P0442,3,12851.94,0.05
I001025,O00615,P0134,3,8950.35,0.15
I001026,O00615,P0436,1,9847.38,0.15
I001027,O00616,P0231,2,5606.43,0.05
I001028,O00616,P0183,1,208.22,0.05
I001029,O00616,P0484,2,14051.85,0.05
I001030,O00617,P0056,2,5412.25,0.05
I001031,O00617,P0356,3,17911.43,0.05
I001032,O00617,P0033,2,2436.78,0.05
I001033,O00618,P0389,2,10740.24,0.15
I001034,O00619,P0078,1,18121.01,0.15
I001035,O00619,P0224,3,14337.8,0.15
I001036,O00619,P0001,1,12680.89,0.15
I001037,O00620,P0188,3,6865.34,0.0
I001038,O00621,P0424,1,1099.43,0.1
I001039,O00621,P0207,1,9618.99,0.1
I001040,O00621,P0273,1,1414.88,0.1
I001041,O00621,P0457,5,18511.82,0.1
I001042,O00622,P0358,1,17680.82,0.15
I001043,O00623,P0281,1,8647.87,0.1
I001044,O00624,P0380,1,1803.38,0.2
I001045,O00625,P0309,2,879.52,0.0
I001046,O00625,P0212,2,15959.35,0.0
I001047,O00626,P0395,1,16050.27,0.25
I001048,O00627,P0321,2,15173.01,0.05
I001049,O00627,P0092,1,3959.04,0.05
I001050,O00627,P0224,1,14337.8,0.05
I001051,O00628,P0216,1,4253.32,0.1
I001052,O00629,P0359,1,17408.84,0.0
I001053,O00629,P0446,1,18710.12,0.0
I001054,O00630,P0035,1,10869.62,0.15
I001055,O00631,P0017,1,9858.5,0.1
I001056,O00631,P0161,1,4912.94,0.1
I001057,O00632,P0443,1,3024.24,0.25
I001058,O00633,P0410,3,8140.59,0.1
I001059,O00634,P0462,3,8013.86,0.15
I001060,O00634,P0482,3,16166.73,0.15
I001061,O00634,P0311,3,13470.81,0.15
I001062,O00635,P0361,1,8061.24,0.0
I001063,O00636,P0029,1,7973.77,0.0
I001064,O00636,P0085,1,14574.29,0.0
I001065,O00637,P0164,1,744.63,0.25
I001066,O00638,P0241,1,9473.89,0.05
I001067,O00638,P0396,3,6181.52,0.05
I001068,O00638,P0380,2,1803.38,0.05
I001069,O00639,P0238,1,16729.81,0.2
I001070,O00640,P0069,3,6827.67,0.0
I001071,O00640,P0479,1,2007.3,0.0
I001072,O00640,P0460,2,1760.09,0.0
I001073,O00641,P0085,1,14574.29,0.1
I001074,O00642,P0386,2,7920.43,0.1
I001075,O00642,P0283,3,10933.03,0.1
I001076,O00642,P0025,3,21151.19,0.1
I001077,O00643,P0271,1,10464.94,0.25
I001078,O00643,P0181,1,6969.81,0.25
I001079,O00643,P0348,3,19194.75,0.25
I001080,O00644,P0138,2,9332.54,0.1
I001081,O00644,P0171,5,6118.98,0.1
I001082,O00645,P0242,1,12806.32,0.0
I001083,O00646,P0436,3,9847.38,0.1
I001084,O00647,P0115,2,10805.92,0.2
I001085,O00648,P0414,1,3244.46,0.0
I001086,O00648,P0482,2,16166.73,0.0
I001087,O00649,P0192,1,13132.41,0.0
I001088,O00649,P0365,1,1546.12,0.0
I001089,O00650,P0089,1,21527.82,0.2
I001090,O00651,P0091,1,5800.05,0.2
I001091,O00652,P0376,2,21096.71,0.05
I001092,O00652,P0229,2,971.19,0.05
I001093,O00652,P0013,3,1067.21,0.05
I001094,O00653,P0026,4,8043.88,0.15
I001095,O00654,P0290,4,5856.65,0.0
I001096,O00655,P0475,2,6070.94,0.15
I001097,O00656,P0467,1,7857.91,0.05
I001098,O00656,P0332,2,9365.5,0.05
I001099,O00657,P0032,1,12721.46,0.05
I001100,O00658,P0160,4,6251.25,0.15
I001101,O00658,P0089,1,21527.82,0.15
I001102,O00658,P0075,1,16717.1,0.15
I001103,O00659,P0182,1,7028.31,0.2
I001104,O00660,P0063,1,17989.43,0.0
I001105,O00661,P0315,1,8767.22,0.0
I001106,O00661,P0054,4,22196.9,0.0
I001107,O00662,P0388,4,10509.73,0.05
I001108,O00663,P0350,1,14181.21,0.25
I001109,O00664,P0275,3,18205.93,0.2
I001110,O00664,P0205,1,15563.05,0.2
I001111,O00664,P0232,1,14966.59,0.2
I001112,O00665,P0347,3,207.7,0.2
I001113,O00665,P0227,1,1214.17,0.2
I001114,O00666,P0002,2,685.44,0.05
I001115,O00667,P0155,2,16173.54,0.05
I001116,O00668,P0202,1,4958.04,0.05
I001117,O00669,P0216,1,4253.32,0.2
I001118,O00669,P0281,1,8647.87,0.2
I001119,O00670,P0383,1,5460.56,0.05
I001120,O00671,P0373,2,8955.67,0.1
I001121,O00672,P0027,1,6637.92,0.05
I001122,O00672,P0295,1,12191.72,0.05
I001123,O00673,P0276,2,15791.95,0.1
I001124,O00673,P0242,2,12806.32,0.1
I001125,O00674,P0343,3,21720.15,0.05
I001126,O00674,P0204,1,3139.42,0.05
I001127,O00674,P0476,4,1078.88,0.05
I001128,O00675,P0226,1,1989.2,0.05
I001129,O00676,P0432,2,1677.91,0.1
I001130,O00676,P0411,1,9751.96,0.1
I001131,O00677,P0038,1,13981.96,0.05
I001132,O00677,P0464,1,11639.56,0.05
I001133,O00677,P0243,1,5300.75,0.05
I001134,O00678,P0499,2,2390.13,0.2
I001135,O00679,P0169,1,5258.15,0.1
I001136,O00679,P0296,3,10086.41,0.1
I001137,O00680,P0360,1,4434.75,0.0
I001138,O00680,P0420,4,5156.99,0.0
I001139,O00680,P0075,2,16717.1,0.0
I001140,O00680,P0184,1,5176.95,0.0
I001141,O00681,P0138,2,9332.54,0.05
I001142,O00682,P0064,1,18152.26,0.0
I001143,O00683,P0290,1,5856.65,0.05
I001144,O00684,P0464,1,11639.56,0.15
I001145,O00684,P0110,2,239.19,0.15
I001146,O00685,P0403,1,10949.03,0.05
I001147,O00685,P0433,4,11369.56,0.05
I001148,O00685,P0498,1,1038.57,0.05
I001149,O00686,P0493,1,17331.35,0.0
I001150,O00687,P0098,1,18024.33,0.05
I001151,O00688,P0358,1,17680.82,0.1
I001152,O00689,P0444,1,4611.38,0.1
I001153,O00690,P0152,1,11257.85,0.05
I001154,O00690,P0122,1,20389.93,0.05
I001155,O00691,P0360,1,4434.75,0.2
I001156,O00692,P0499,4,2390.13,0.1
I001157,O00692,P0414,2,3244.46,0.1
I001158,O00692,P0249,1,11650.12,0.1
I001159,O00693,P0131,2,2329.3,0.1
I001160,O00693,P0216,1,4253.32,0.1
I001161,O00694,P0223,1,12111.39,0.0
I001162,O00695,P0180,2,5738.9,0.1
I001163,O00696,P0358,4,17680.82,0.1
I001164,O00696,P0365,1,1546.12,0.1
I001165,O00696,P0247,3,5866.18,0.1
I001166,O00697,P0081,1,12661.97,0.0
I001167,O00697,P0080,1,8081.72,0.0
I001168,O00697,P0045,1,5553.07,0.0
I001169,O00698,P0044,1,4750.75,0.05
I001170,O00699,P0204,2,3139.42,0.05
I001171,O00700,P0059,2,7497.65,0.0
I001172,O00701,P0468,2,17686.56,0.1
I001173,O00701,P0172,1,13856.39,0.1
I001174,O00702,P0401,1,18961.41,0.05
I001175,O00703,P0464,1,11639.56,0.05
I001176,O00703,P0164,3,744.63,0.05
I001177,O00704,P0304,1,5766.34,0.05
I001178,O00705,P0454,1,13398.41,0.1
I001179,O00706,P0423,2,13857.3,0.1
I001180,O00707,P0087,1,5413.54,0.1
I001181,O00708,P0010,3,8507.4,0.05
I001182,O00708,P0353,1,4627.28,0.05
I001183,O00709,P0233,2,9166.88,0.15
I001184,O00710,P0058,4,10856.44,0.0
I001185,O00711,P0244,1,6694.24,0.15
I001186,O00712,P0193,1,3841.48,0.05
I001187,O00712,P0020,1,16894.73,0.05
I001188,O00713,P0250,1,17490.25,0.05
I001189,O00714,P0073,1,14367.83,0.1
I001190,O00714,P0241,1,9473.89,0.1
I001191,O00715,P0084,1,10059.02,0.1
I001192,O00715,P0046,1,15363.92,0.1
I001193,O00715,P0463,4,7934.67,0.1
I001194,O00715,P0192,1,13132.41,0.1
I001195,O00716,P0210,1,3425.1,0.1
I001196,O00716,P0358,4,17680.82,0.1
I001197,O00716,P0352,1,10103.59,0.1
I001198,O00717,P0218,1,10519.23,0.25
I001199,O00718,P0312,5,8312.33,0.2
I001200,O00719,P0349,1,17040.15,0.05
I001201,O00719,P0241,2,9473.89,0.05
I001202,O00719,P0422,1,6180.37,0.05
I001203,O00719,P0072,1,8074.69,0.05
I001204,O00720,P0373,2,8955.67,0.1
I001205,O00721,P0341,4,9492.87,0.15
I001206,O00722,P0114,2,2768.84,0.05
I001207,O00723,P0344,2,5745.03,0.0
I001208,O00724,P0462,1,8013.86,0.25
I001209,O00724,P0300,3,11744.09,0.25
I001210,O00725,P0058,1,10856.44,0.25
I001211,O00726,P0060,1,10597.6,0.05
I001212,O00727,P0277,2,14027.28,0.05
I001213,O00728,P0122,1,20389.93,0.0
I001214,O00728,P0409,1,8257.04,0.0
