Customer_ID,Customer_Name,Age,Gender,City,State,Signup_Date,Customer_Segment,Acquisition_Channel
C00319,Customer 00319,51,Female,Delhi,Delhi,2025-06-17,Premium,Referral
C00320,Customer 00320,37,Female,Jaipur,Rajasthan,2025-11-09,Regular,Organic
C00321,Customer 00321,55,Female,Mumbai,Maharashtra,2025-12-27,Regular,Paid
C00322,Customer 00322,41,Male,Mumbai,Maharashtra,2024-02-27,Regular,Social
C00323,Customer 00323,27,Female,Mumbai,Maharashtra,2025-06-25,Occasional,Referral
C00324,Customer 00324,49,Female,Hyderabad,Telangana,2025-09-09,Regular,Social
C00325,Customer 00325,32,Female,Delhi,Delhi,2025-02-05,Regular,Organic
C00326,Customer 00326,54,Male,Jaipur,Rajasthan,2026-04-21,Occasional,Paid
C00327,Customer 00327,37,Male,Kolkata,West Bengal,2025-11-09,Regular,Social
C00328,Customer 00328,20,Male,Bangalore,Karnataka,2026-05-11,Occasional,Paid
C00329,Customer 00329,54,Female,Kolkata,West Bengal,2025-10-27,Regular,Organic
C00330,Customer 00330,57,Female,Bangalore,Karnataka,2026-04-18,Regular,Paid
C00331,Customer 00331,25,Female,Chennai,Tamil Nadu,2025-06-02,Occasional,Paid
C00332,Customer 00332,57,Male,Kolkata,West Bengal,2024-07-15,Regular,Organic
C00333,Customer 00333,61,Male,Ahmedabad,Gujarat,2026-04-12,Regular,Social
C00334,Customer 00334,40,Male,Ahmedabad,Gujarat,2024-02-15,Regular,Social
C00335,Customer 00335,57,Male,Pune,Maharashtra,2025-06-13,Regular,Paid
C00336,Customer 00336,28,Male,Delhi,Delhi,2025-01-31,Regular,Referral
C00337,Customer 00337,63,Female,Bangalore,Karnataka,2025-10-26,Regular,Social
C00338,Customer 00338,25,Female,Bangalore,Karnataka,2026-02-14,Occasional,Referral
C00339,Customer 00339,46,Female,Indore,Madhya Pradesh,2024-03-14,Occasional,Organic
C00340,Customer 00340,47,Male,Lucknow,Uttar Pradesh,2025-02-19,Regular,Organic
C00341,Customer 00341,27,Male,Delhi,Delhi,2025-10-18,Occasional,Organic
C00342,Customer 00342,56,Male,Hyderabad,Telangana,2025-09-05,Regular,Organic
C00343,Customer 00343,45,Female,Pune,Maharashtra,2024-11-30,Regular,Paid
C00344,Customer 00344,53,Male,Hyderabad,Telangana,2026-04-26,Occasional,Paid
C00345,Customer 00345,30,Female,Hyderabad,Telangana,2025-09-24,Occasional,Organic
C00346,Customer 00346,49,Male,Hyderabad,Telangana,2025-11-18,Occasional,Organic
C00347,Customer 00347,53,Female,Delhi,Delhi,2025-07-28,Regular,Paid
C00348,Customer 00348,54,Female,Hyderabad,Telangana,2024-10-22,Regular,Organic
C00349,Customer 00349,43,Male,Ahmedabad,Gujarat,2024-03-24,Occasional,Referral
C00350,Customer 00350,39,Female,Lucknow,Uttar Pradesh,2024-01-15,Regular,Organic
C00351,Customer 00351,21,Male,Lucknow,Uttar Pradesh,2026-05-16,Regular,Social
C00352,Customer 00352,48,Female,Mumbai,Maharashtra,2024-05-13,Regular,Social
C00353,Customer 00353,35,Male,Chennai,Tamil Nadu,2025-04-22,Occasional,Referral
C00354,Customer 00354,55,Male,Bangalore,Karnataka,2025-09-24,Regular,Referral
C00355,Customer 00355,41,Female,Indore,Madhya Pradesh,2024-11-14,Regular,Social
C00356,Customer 00356,40,Female,Bangalore,Karnataka,2025-01-26,Premium,Organic
C00357,Customer 00357,39,Male,Chennai,Tamil Nadu,2025-04-23,Regular,Social
C00358,Customer 00358,19,Female,Indore,Madhya Pradesh,2025-10-01,Occasional,Referral
C00359,Customer 00359,48,Male,Delhi,Delhi,2025-01-02,Premium,Referral
C00360,Customer 00360,28,Male,Kolkata,West Bengal,2025-01-01,Regular,Paid
C00361,Customer 00361,45,Female,Delhi,Delhi,2024-10-14,Regular,Paid
C00362,Customer 00362,63,Male,Bangalore,Karnataka,2026-03-23,Premium,Referral
C00363,Customer 00363,49,Male,Bangalore,Karnataka,2025-01-12,Regular,Referral
C00364,Customer 00364,22,Female,Indore,Madhya Pradesh,2025-11-22,Regular,Referral
C00365,Customer 00365,55,Male,Indore,Madhya Pradesh,2025-04-07,Regular,Organic
C00366,Customer 00366,27,Female,Chennai,Tamil Nadu,2025-08-16,Regular,Paid
C00367,Customer 00367,57,Male,Hyderabad,Telangana,2024-01-13,Occasional,Paid
C00368,Customer 00368,63,Male,Delhi,Delhi,2025-06-19,Occasional,Organic
C00369,Customer 00369,41,Male,Indore,Madhya Pradesh,2024-06-16,Regular,Organic
C00370,Customer 00370,52,Female,Jaipur,Rajasthan,2024-09-26,Premium,Organic
C00371,Customer 00371,61,Female,Chennai,Tamil Nadu,2024-03-10,Occasional,Paid
C00372,Customer 00372,65,Male,Ahmedabad,Gujarat,2024-11-13,Regular,Paid
C00373,Customer 00373,40,Male,Bangalore,Karnataka,2025-01-10,Premium,Organic
C00374,Customer 00374,34,Female,Chennai,Tamil Nadu,2024-03-29,Occasional,Social
C00375,Customer 00375,18,Male,Delhi,Delhi,2025-12-01,Regular,Referral
C00376,Customer 00376,48,Female,Indore,Madhya Pradesh,2024-09-13,Regular,Referral
C00377,Customer 00377,48,Male,Bangalore,Karnataka,2024-08-04,Regular,Organic
C00378,Customer 00378,59,Female,Kolkata,West Bengal,2025-03-25,Regular,Referral
C00379,Customer 00379,59,Male,Chennai,Tamil Nadu,2026-06-12,Occasional,Paid
C00380,Customer 00380,51,Female,Pune,Maharashtra,2025-06-27,Regular,Social
C00381,Customer 00381,26,Female,Bangalore,Karnataka,2024-05-20,Premium,Referral
C00382,Customer 00382,39,Male,Delhi,Delhi,2024-06-09,Occasional,Paid
C00383,Customer 00383,30,Male,Mumbai,Maharashtra,2024-02-01,Occasional,Social
C00384,Customer 00384,42,Female,Jaipur,Rajasthan,2026-04-03,Regular,Organic
C00385,Customer 00385,65,Female,Kochi,Kerala,2024-05-31,Regular,Organic
C00386,Customer 00386,35,Male,Hyderabad,Telangana,2026-05-08,Premium,Referral
C00387,Customer 00387,29,Male,Kochi,Kerala,2024-09-16,Occasional,Organic
C00388,Customer 00388,57,Female,Delhi,Delhi,2025-12-28,Premium,Organic
C00389,Customer 00389,34,Male,Ahmedabad,Gujarat,2024-10-05,Premium,Referral
C00390,Customer 00390,32,Female,Ahmedabad,Gujarat,2024-10-11,Regular,Organic
C00391,Customer 00391,59,Male,Mumbai,Maharashtra,2025-09-01,Premium,Referral
C00392,Customer 00392,32,Female,Hyderabad,Telangana,2025-06-25,Premium,Social
C00393,Customer 00393,32,Female,Pune,Maharashtra,2025-08-24,Regular,Paid
C00394,Customer 00394,56,Other,Mumbai,Maharashtra,2024-05-27,Premium,Organic
C00395,Customer 00395,30,Male,Lucknow,Uttar Pradesh,2025-10-17,Premium,Organic
C00396,Customer 00396,34,Female,Kochi,Kerala,2024-03-07,Premium,Organic
C00397,Customer 00397,49,Male,Mumbai,Maharashtra,2026-05-18,Regular,Organic
C00398,Customer 00398,26,Female,Kochi,Kerala,2025-07-23,Occasional,Organic
C00399,Customer 00399,57,Female,Bangalore,Karnataka,2026-03-03,Occasional,Paid
C00400,Customer 00400,37,Male,Ahmedabad,Gujarat,2024-10-05,Regular,Paid
C00401,Customer 00401,43,Female,Bangalore,Karnataka,2026-01-17,Regular,Referral
C00402,Customer 00402,44,Male,Jaipur,Rajasthan,2025-03-18,Premium,Social
C00403,Customer 00403,38,Female,Lucknow,Uttar Pradesh,2026-06-15,Premium,Referral
C00404,Customer 00404,35,Female,Hyderabad,Telangana,2026-05-14,Regular,Paid
C00405,Customer 00405,30,Female,Pune,Maharashtra,2025-02-02,Regular,Organic
C00406,Customer 00406,33,Male,Kochi,Kerala,2024-05-07,Occasional,Referral
C00407,Customer 00407,26,Male,Pune,Maharashtra,2024-12-02,Regular,Paid
C00408,Customer 00408,29,Female,Kochi,Kerala,2025-04-26,Regular,Organic
C00409,Customer 00409,61,Male,Delhi,Delhi,2025-12-21,Premium,Social
C00410,Customer 00410,55,Male,Mumbai,Maharashtra,2024-07-04,Occasional,Paid
C00411,Customer 00411,36,Male,Jaipur,Rajasthan,2024-06-17,Regular,Organic
C00412,Customer 00412,24,Male,Ahmedabad,Gujarat,2025-11-14,Occasional,Social
C00413,Customer 00413,52,Female,Indore,Madhya Pradesh,2024-09-16,Regular,Social
C00414,Customer 00414,65,Male,Kochi,Kerala,2025-12-17,Occasional,Paid
C00415,Customer 00415,35,Female,Pune,Maharashtra,2025-10-08,Occasional,Paid
C00416,Customer 00416,33,Male,Jaipur,Rajasthan,2025-07-11,Occasional,Paid
C00417,Customer 00417,56,Male,Kolkata,West Bengal,2025-05-21,Regular,Referral
C00418,Customer 00418,21,Male,Kolkata,West Bengal,2025-06-04,Regular,Organic
C00419,Customer 00419,42,Male,Bangalore,Karnataka,2025-04-15,Regular,Referral
C00420,Customer 00420,49,Male,Ahmedabad,Gujarat,2024-06-09,Occasional,Social
C00421,Customer 00421,57,Female,Indore,Madhya Pradesh,2024-10-15,Regular,Organic
C00422,Customer 00422,30,Male,Delhi,Delhi,2024-12-05,Premium,Social
C00423,Customer 00423,62,Male,Pune,Maharashtra,2026-06-18,Regular,Social
C00424,Customer 00424,34,Male,Indore,Madhya Pradesh,2026-04-12,Premium,Organic
C00425,Customer 00425,54,Male,Mumbai,Maharashtra,2025-05-16,Regular,Referral
C00426,Customer 00426,23,Female,Mumbai,Maharashtra,2024-04-15,Regular,Organic
C00427,Customer 00427,36,Female,Pune,Maharashtra,2026-03-12,Regular,Referral
C00428,Customer 00428,30,Male,Hyderabad,Telangana,2025-04-19,Premium,Referral
C00429,Customer 00429,43,Male,Delhi,Delhi,2026-05-02,Occasional,Organic
C00430,Customer 00430,31,Other,Jaipur,Rajasthan,2025-08-22,Occasional,Referral
C00431,Customer 00431,48,Male,Kochi,Kerala,2025-04-07,Occasional,Social
C00432,Customer 00432,21,Female,Hyderabad,Telangana,2025-04-27,Regular,Paid
C00433,Customer 00433,56,Male,Kochi,Kerala,2025-12-04,Occasional,Organic
C00434,Customer 00434,25,Female,Kochi,Kerala,2024-06-01,Regular,Organic
C00435,Customer 00435,42,Female,Hyderabad,Telangana,2026-04-02,Regular,Paid
C00436,Customer 00436,30,Female,Bangalore,Karnataka,2025-10-10,Premium,Social
C00437,Customer 00437,49,Male,Kolkata,West Bengal,2026-02-23,Regular,Social
C00438,Customer 00438,55,Male,Kochi,Kerala,2024-05-28,Premium,Paid
C00439,Customer 00439,55,Male,Hyderabad,Telangana,2024-07-06,Occasional,Paid
C00440,Customer 00440,45,Male,Hyderabad,Telangana,2025-10-14,Premium,Organic
C00441,Customer 00441,47,Male,Lucknow,Uttar Pradesh,2024-05-10,Regular,Organic
C00442,Customer 00442,20,Male,Indore,Madhya Pradesh,2025-03-27,Regular,Paid
C00443,Customer 00443,45,Female,Bengaluru,Tamil Nadu,2025-05-30,Regular,Paid
C00444,Customer 00444,20,Female,Bangalore,Karnataka,2025-05-05,Regular,Paid
C00445,Customer 00445,62,Male,Ahmedabad,Gujarat,2025-04-20,Premium,Social
C00446,Customer 00446,51,Male,Chennai,Tamil Nadu,2024-09-19,Occasional,Referral
C00447,Customer 00447,33,Other,Indore,Madhya Pradesh,2025-06-21,Regular,Referral
C00448,Customer 00448,39,Female,Indore,Madhya Pradesh,2025-04-03,Regular,Organic
C00449,Customer 00449,49,Female,Indore,Madhya Pradesh,2025-06-19,Occasional,Social
C00450,Customer 00450,55,Male,Chennai,Tamil Nadu,2026-02-16,Occasional,Referral
C00451,Customer 00451,25,Male,Pune,Maharashtra,2026-01-10,Occasional,Social
C00452,Customer 00452,25,Male,Kolkata,West Bengal,2026-02-19,Regular,Paid
C00453,Customer 00453,23,Male,bangalore,Telangana,2025-09-28,Regular,Paid
C00454,Customer 00454,31,Female,Kolkata,West Bengal,2025-11-14,Regular,Paid
C00455,Customer 00455,49,Female,Delhi,Delhi,2026-01-15,Occasional,Organic
C00456,Customer 00456,52,Male,Pune,Maharashtra,2024-10-21,Occasional,Referral
C00457,Customer 00457,27,Female,Ahmedabad,Gujarat,2025-03-10,Premium,Social
C00458,Customer 00458,20,Male,Kolkata,West Bengal,2024-10-01,Regular,Organic
C00459,Customer 00459,29,Other,Mumbai,Maharashtra,2025-08-10,Occasional,Organic
C00460,Customer 00460,48,Other,Indore,Madhya Pradesh,2024-11-03,Regular,Referral
C00461,Customer 00461,46,Male,Kochi,Kerala,2025-12-26,Regular,Organic
C00462,Customer 00462,22,Male,Delhi,Delhi,2025-01-10,Regular,Referral
C00463,Customer 00463,42,Female,Bangalore,Karnataka,2024-06-06,Regular,Referral
C00464,Customer 00464,58,Female,Ahmedabad,Gujarat,2026-03-24,Occasional,Paid
C00465,Customer 00465,48,Female,Delhi,Delhi,2024-07-22,Regular,Social
C00466,Customer 00466,38,Female,Indore,Madhya Pradesh,2025-10-22,Regular,Paid
C00467,Customer 00467,37,Female,Kochi,Kerala,2024-03-15,Premium,Social
C00468,Customer 00468,56,Male,Pune,Maharashtra,2025-01-14,Premium,Referral
C00469,Customer 00469,39,Male,Kochi,Kerala,2026-01-10,Regular,Social
C00470,Customer 00470,21,Female,Chennai,Tamil Nadu,2024-10-30,Regular,Organic
C00471,Customer 00471,30,Male,Kochi,Kerala,2024-03-02,Regular,Organic
C00472,Customer 00472,62,Female,Chennai,Tamil Nadu,2025-07-23,Regular,Organic
C00473,Customer 00473,59,Male,Pune,Maharashtra,2026-02-24,Occasional,Paid
C00474,Customer 00474,37,Male,Jaipur,Rajasthan,2024-04-17,Regular,Social
C00475,Customer 00475,30,Male,Indore,Madhya Pradesh,2024-07-05,Regular,Paid
C00476,Customer 00476,34,Female,Chennai,Tamil Nadu,2024-08-16,Occasional,Social
C00477,Customer 00477,53,Male,Bangalore,Karnataka,2024-02-17,Regular,Paid
C00478,Customer 00478,50,Female,Kochi,Kerala,2026-04-10,Occasional,Paid
C00479,Customer 00479,18,Female,Kochi,Kerala,2024-09-24,Regular,Social
C00480,Customer 00480,32,Female,Bangalore,Karnataka,2025-12-27,Occasional,Paid
C00481,Customer 00481,30,Female,Mumbai,Maharashtra,2026-03-12,Occasional,Referral
C00482,Customer 00482,34,Male,Hyderabad,Telangana,2024-09-10,Regular,Organic
C00483,Customer 00483,41,Female,Jaipur,Rajasthan,2026-05-19,Occasional,Social
C00484,Customer 00484,25,Male,Ahmedabad,Gujarat,2024-03-27,Occasional,Paid
C00485,Customer 00485,44,Male,Chennai,Tamil Nadu,2024-06-29,Regular,Referral
C00486,Customer 00486,62,Male,Bangalore,Karnataka,2024-01-25,Regular,Organic
C00487,Customer 00487,40,Female,Pune,Maharashtra,2025-01-22,Regular,Paid
C00488,Customer 00488,63,Female,Chennai,Tamil Nadu,2024-08-09,Occasional,Social
C00489,Customer 00489,25,Female,Hyderabad,Telangana,2025-01-31,Regular,Social
C00490,Customer 00490,25,Female,Pune,Maharashtra,2025-05-25,Regular,Organic
C00491,Customer 00491,43,Female,Delhi,Delhi,2025-07-14,Premium,Paid
C00492,Customer 00492,64,Male,Indore,Madhya Pradesh,2026-04-25,Regular,Paid
C00493,Customer 00493,30,Female,Kochi,Kerala,2025-03-15,Regular,Organic
C00494,Customer 00494,56,Male,Delhi,Delhi,2024-06-23,Regular,Referral
C00495,Customer 00495,54,Other,Chennai,Tamil Nadu,2024-11-06,Occasional,Organic
C00496,Customer 00496,45,Female,Hyderabad,Telangana,2024-09-30,Regular,Paid
C00497,Customer 00497,42,Female,Jaipur,Rajasthan,2024-02-04,Premium,Referral
C00498,Customer 00498,33,Female,Indore,Madhya Pradesh,2024-08-04,Regular,Paid
C00499,Customer 00499,19,Male,Chennai,Tamil Nadu,2025-12-21,Regular,Referral
C00500,Customer 00500,35,Female,Bangalore,Karnataka,2025-11-02,Regular,Social
C00501,Customer 00501,34,Male,Kolkata,West Bengal,2025-02-11,Regular,Organic
C00502,Customer 00502,47,Female,Chennai,Tamil Nadu,2025-06-02,Regular,Referral
C00503,Customer 00503,56,Female,Indore,Madhya Pradesh,2024-09-25,Regular,Organic
C00504,Customer 00504,30,Female,Kochi,Kerala,2025-09-29,Premium,Paid
C00505,Customer 00505,49,Female,Kochi,Kerala,2025-04-19,Regular,Organic
C00506,Customer 00506,46,Male,Chennai,Tamil Nadu,2026-05-29,Occasional,Organic
C00507,Customer 00507,63,Male,Pune,Maharashtra,2024-11-20,Regular,Paid
C00508,Customer 00508,47,Female,Kolkata,West Bengal,2024-12-21,Occasional,Paid
C00509,Customer 00509,35,Male,Bangalore,Karnataka,2024-03-30,Occasional,Social
C00510,Customer 00510,30,Male,Chennai,Tamil Nadu,2024-02-11,Regular,Referral
C00511,Customer 00511,60,Female,Pune,Maharashtra,2024-12-30,Occasional,Social
C00512,Customer 00512,38,Female,Kochi,Kerala,2025-11-01,Regular,Referral
C00513,Customer 00513,47,Female,Kochi,Kerala,2024-07-20,Regular,Organic
C00514,Customer 00514,38,Male,Hyderabad,Telangana,2024-12-31,Regular,Paid
C00515,Customer 00515,65,Female,Chennai,Tamil Nadu,2026-03-04,Occasional,Paid
C00516,Customer 00516,34,Male,Kolkata,West Bengal,2026-04-23,Premium,Paid
C00517,Customer 00517,57,Female,Mumbai,Maharashtra,2024-10-14,Occasional,Referral
C00518,Customer 00518,36,Male,Kolkata,West Bengal,2025-08-25,Premium,Paid
C00519,Customer 00519,32,Female,Kochi,Kerala,2025-04-25,Occasional,Paid
C00520,Customer 00520,26,Female,Kochi,Kerala,2025-09-28,Regular,Organic
C00521,Customer 00521,27,Male,Delhi,Delhi,2025-05-15,Regular,Organic
C00522,Customer 00522,61,Female,Kochi,Kerala,2025-09-29,Regular,Organic
C00523,Customer 00523,48,Female,Bangalore,Karnataka,2024-02-21,Regular,Organic
C00524,Customer 00524,40,Male,Ahmedabad,Gujarat,2024-04-12,Regular,Referral
C00525,Customer 00525,47,Female,Chennai,Tamil Nadu,2024-12-26,Occasional,Organic
C00526,Customer 00526,50,Male,Kolkata,West Bengal,2025-02-27,Premium,Referral
C00527,Customer 00527,26,Female,Ahmedabad,Gujarat,2025-11-29,Occasional,Paid
C00528,Customer 00528,64,Female,Pune,Maharashtra,2024-07-23,Regular,Organic
C00529,Customer 00529,18,Male,Mumbai,Maharashtra,2024-01-14,Occasional,Social
C00530,Customer 00530,61,Female,Bangalore,Karnataka,2025-09-07,Regular,Paid
C00531,Customer 00531,52,Male,Indore,Madhya Pradesh,2025-09-20,Regular,Organic
C00532,Customer 00532,28,Male,Lucknow,Uttar Pradesh,2025-04-14,Occasional,Social
C00533,Customer 00533,51,Female,Kolkata,West Bengal,2025-04-10,Regular,Organic
C00534,Customer 00534,33,Female,Ahmedabad,Gujarat,2024-10-30,Regular,Organic
C00535,Customer 00535,26,Male,Indore,Madhya Pradesh,2025-08-27,Premium,Referral
C00536,Customer 00536,49,Male,Mumbai,Maharashtra,2025-03-02,Premium,Referral
C00537,Customer 00537,32,Male,Delhi,Delhi,2025-10-17,Regular,Organic
C00538,Customer 00538,29,Other,Indore,Madhya Pradesh,2024-04-19,Occasional,Organic
C00539,Customer 00539,50,Male,Bangalore,Karnataka,2025-11-05,Regular,Social
C00540,Customer 00540,62,Male,Bangalore,Karnataka,2025-07-18,Premium,Paid
C00541,Customer 00541,31,Female,Delhi,Delhi,2025-05-29,Regular,Organic
C00542,Customer 00542,25,Male,Lucknow,Uttar Pradesh,2024-03-08,Regular,Paid
C00543,Customer 00543,25,Male,Chennai,Tamil Nadu,2024-09-02,Regular,Social
C00544,Customer 00544,44,Male,Indore,Madhya Pradesh,2025-01-23,Occasional,Organic
C00545,Customer 00545,29,Male,Delhi,Delhi,2025-10-11,Occasional,Referral
C00546,Customer 00546,18,Male,Bangalore,Karnataka,2024-11-03,Premium,Paid
C00547,Customer 00547,60,Female,Bangalore,Karnataka,2024-12-17,Occasional,Paid
C00548,Customer 00548,57,Male,Ahmedabad,Gujarat,2026-03-09,Regular,Referral
C00549,Customer 00549,59,Female,Kochi,Kerala,2024-03-06,Occasional,Social
C00550,Customer 00550,28,Female,Lucknow,Uttar Pradesh,2025-04-04,Premium,Organic
C00551,Customer 00551,56,Female,Indore,Madhya Pradesh,2024-12-12,Regular,Organic
C00552,Customer 00552,60,Female,Indore,Madhya Pradesh,2024-11-20,Regular,Social
C00553,Customer 00553,48,Male,Mumbai,Maharashtra,2025-10-28,Regular,Referral
C00554,Customer 00554,34,Male,Delhi,Delhi,2025-08-21,Premium,Paid
C00555,Customer 00555,50,Male,Mumbai,Maharashtra,2024-02-02,Premium,Paid
C00556,Customer 00556,49,Male,Delhi,Delhi,2024-03-08,Premium,Referral
C00557,Customer 00557,46,Female,Pune,Maharashtra,2024-07-05,Regular,Referral
C00558,Customer 00558,38,Female,Bangalore,Karnataka,2024-07-10,Premium,Social
C00559,Customer 00559,38,Female,Kochi,Kerala,2024-07-31,Regular,Paid
C00560,Customer 00560,57,Male,Ahmedabad,Gujarat,2025-08-22,Premium,Organic
C00561,Customer 00561,40,Female,Kochi,Kerala,2025-03-03,Regular,Referral
C00562,Customer 00562,23,Male,Kochi,Kerala,2024-12-16,Premium,Paid
C00563,Customer 00563,39,Female,Kochi,Kerala,2024-04-17,Occasional,Referral
C00564,Customer 00564,55,Male,Mumbai,Maharashtra,2024-08-27,Occasional,Paid
C00565,Customer 00565,54,Female,Delhi,Delhi,2024-08-03,Regular,Organic
C00566,Customer 00566,62,Male,Jaipur,Rajasthan,2024-06-25,Regular,Paid
C00567,Customer 00567,25,Female,Pune,Maharashtra,2025-07-18,Premium,Referral
C00568,Customer 00568,58,Female,Kolkata,West Bengal,2024-11-25,Occasional,Referral
C00569,Customer 00569,52,Female,Kochi,Kerala,2025-07-14,Regular,Paid
C00570,Customer 00570,28,Male,Chennai,Tamil Nadu,2026-05-30,Premium,Organic
C00571,Customer 00571,41,Female,Mumbai,Maharashtra,2025-09-17,Regular,Paid
C00572,Customer 00572,38,Female,Lucknow,Uttar Pradesh,2025-03-25,Premium,Referral
C00573,Customer 00573,19,Male,Ahmedabad,Gujarat,2025-08-29,Regular,Paid
C00574,Customer 00574,57,Male,Kolkata,West Bengal,2025-03-22,Regular,Referral
C00575,Customer 00575,36,Male,Jaipur,Rajasthan,2025-06-20,Regular,Paid
C00576,Customer 00576,56,Male,Chennai,Tamil Nadu,2025-10-05,Regular,Organic
C00577,Customer 00577,45,Female,Jaipur,Rajasthan,2024-06-27,Premium,Referral
C00578,Customer 00578,34,Other,Kolkata,West Bengal,2025-01-29,Regular,Organic
C00579,Customer 00579,23,Male,Kochi,Kerala,2024-05-24,Premium,Paid
C00580,Customer 00580,36,Female,Chennai,Tamil Nadu,2026-05-25,Occasional,Organic
C00581,Customer 00581,55,Female,Jaipur,Rajasthan,2024-07-16,Premium,Organic
C00582,Customer 00582,45,Male,Ahmedabad,Gujarat,2026-04-16,Regular,Paid
C00583,Customer 00583,19,Female,Delhi,Delhi,2024-03-24,Regular,Paid
C00584,Customer 00584,55,Female,Bangalore,Karnataka,2025-10-30,Regular,Referral
C00585,Customer 00585,54,Female,Delhi,Delhi,2024-03-25,Regular,Referral
C00586,Customer 00586,21,Male,Kolkata,West Bengal,2025-04-01,Regular,Referral
C00587,Customer 00587,39,Female,Mumbai,Maharashtra,2025-04-20,Regular,Paid
C00588,Customer 00588,43,Male,Bangalore,Karnataka,2024-09-09,Regular,Referral
C00589,Customer 00589,60,Female,Pune,Maharashtra,2026-06-05,Regular,Paid
C00590,Customer 00590,53,Male,Ahmedabad,Gujarat,2024-03-12,Regular,Paid
