Order_ID,Customer_ID,Order_Date,Payment_Method,Shipping_City,Order_Status,Discount_Percentage
O00419,C03168,2025-04-13,UPI,Bangalore,Delivered,20.0
O00420,C01919,2025-04-28,COD,Lucknow,Delivered,25.0
O00421,C02219,2025-08-31,Net Banking,Lucknow,Cancelled,20.0
O00422,C01341,2025-04-29,UPI,Lucknow,Delivered,5.0
O00423,C04640,2025-01-07,Card,Kolkata,Cancelled,5.0
O00424,C01515,2025-01-10,Card,Jaipur,Delivered,20.0
O00425,C01412,2025-11-12,COD,Kochi,Delivered,15.0
O00426,C03037,2025-10-08,COD,Mumbai,Delivered,5.0
O00427,C04168,2025-02-11,Card,Kochi,Delivered,15.0
O00428,C01023,2025-02-16,Net Banking,Delhi,Delivered,5.0
O00429,C04628,2025-04-06,Net Banking,Kolkata,Delivered,10.0
O00430,C02287,2025-09-03,Card,Indore,Delivered,5.0
O00431,C02759,2025-08-12,Card,Mumbai,Delivered,10.0
O00432,C04673,2025-04-24,Card,Mumbai,Cancelled,25.0
O00433,C03772,2025-02-01,UPI,Indore,Cancelled,15.0
O00434,C01113,2025-11-26,Card,Hyderabad,Delivered,15.0
O00435,C01946,2025-06-02,Card,Lucknow,Delivered,5.0
O00436,C04809,2025-08-05,UPI,Lucknow,Delivered,0.0
O00437,C01559,2025-09-03,COD,Kochi,Delivered,15.0
O00438,C03880,2025-09-29,Net Banking,Chennai,Delivered,10.0
O00439,C00642,2025-12-16,UPI,Lucknow,Delivered,5.0
O00440,C02238,2025-09-18,COD,Chennai,Delivered,25.0
O00441,C04908,2025-01-07,UPI,Jaipur,Delivered,10.0
O00442,C03487,2025-07-24,Card,Pune,Delivered,10.0
O00443,C03226,2025-09-21,Card,Lucknow,Delivered,5.0
O00444,C01015,2025-10-16,Card,Jaipur,Delivered,20.0
O00445,C02022,2025-11-14,Card,Bangalore,Delivered,20.0
O00446,C02677,2025-07-21,COD,Mumbai,Delivered,15.0
O00447,C01541,2025-04-26,Card,Chennai,Delivered,0.0
O00448,C02937,2025-07-31,Card,Kochi,Delivered,0.0
O00449,C03107,2025-06-09,Card,Pune,Delivered,10.0
O00450,C00784,2025-05-09,Net Banking,Ahmedabad,Delivered,0.0
O00451,C00671,2025-12-13,UPI,Pune,Delivered,5.0
O00452,C02770,2025-05-28,UPI,Jaipur,Delivered,0.0
O00453,C02574,2025-11-07,COD,Lucknow,Delivered,5.0
O00454,C02585,2025-03-19,COD,Delhi,Delivered,25.0
O00455,C04943,2025-09-19,Net Banking,Lucknow,Delivered,15.0
O00456,C01278,2025-02-21,UPI,Chennai,Delivered,0.0
O00457,C03044,2025-09-15,COD,Indore,Delivered,15.0
O00458,C03173,2025-08-09,COD,Hyderabad,Delivered,0.0
O00459,C03783,2025-02-08,COD,Kochi,Delivered,30.0
O00460,C00178,2025-09-05,Card,Pune,Delivered,10.0
O00461,C00276,2025-10-15,UPI,Indore,Delivered,10.0
O00462,C02360,2025-09-11,Card,Pune,Delivered,5.0
O00463,C03482,2025-04-26,Card,Kolkata,Delivered,10.0
O00464,C04887,2025-07-16,Card,Bangalore,Returned,10.0
O00465,C03360,2025-08-02,COD,Ahmedabad,Returned,15.0
O00466,C01425,2025-04-02,Card,Kochi,Delivered,0.0
O00467,C04123,2025-02-01,UPI,Bangalore,Delivered,5.0
O00468,C02961,2025-04-03,Card,Indore,Delivered,5.0
O00469,C02470,2025-08-20,UPI,Bangalore,Delivered,0.0
O00470,C03086,2025-05-11,UPI,Jaipur,Delivered,5.0
O00471,C02373,2025-11-14,Card,Kochi,Delivered,5.0
O00472,C04069,2025-08-11,COD,Kochi,Delivered,15.0
O00473,C01591,2025-01-13,COD,Indore,Delivered,15.0
O00474,C04381,2025-11-22,Card,Delhi,Delivered,25.0
O00475,C01113,2025-01-21,COD,Jaipur,Delivered,5.0
O00476,C01069,2025-01-14,UPI,Kochi,Delivered,20.0
O00477,C02546,2025-12-11,Net Banking,Lucknow,Delivered,20.0
O00478,C03650,2025-11-23,Net Banking,Kochi,Delivered,10.0
O00479,C01815,2025-04-17,Card,Indore,Delivered,10.0
O00480,C03908,2025-05-08,UPI,Bangalore,Delivered,10.0
O00481,C03732,2025-02-01,Card,Pune,Cancelled,5.0
O00482,C02193,2025-06-18,UPI,Chennai,Delivered,5.0
O00483,C00082,2025-10-15,Card,Indore,Delivered,0.0
O00484,C03707,2025-03-22,UPI,Indore,Delivered,20.0
O00485,C03177,2025-07-01,Card,Kolkata,Delivered,10.0
O00486,C01826,2025-12-24,UPI,Lucknow,Delivered,5.0
O00487,C00082,2025-07-09,UPI,Indore,Delivered,10.0
O00488,C00094,2025-09-12,UPI,Chennai,Delivered,0.0
O00489,C00343,2025-12-07,UPI,Bangalore,Delivered,0.0
O00490,C02409,2025-10-26,Card,Kochi,Cancelled,15.0
O00491,C01855,2025-06-15,UPI,Pune,Delivered,20.0
O00492,C04000,2025-09-13,Card,Lucknow,Delivered,5.0
O00493,C01090,2025-07-17,Card,Indore,Delivered,10.0
O00494,C00624,2025-08-01,UPI,Mumbai,Delivered,5.0
O00495,C00868,2025-02-14,UPI,Indore,Delivered,10.0
O00496,C02477,2025-10-29,Card,Jaipur,Delivered,10.0
O00497,C03473,2025-12-26,COD,Chennai,Delivered,5.0
O00498,C00171,2025-01-13,Card,Chennai,Delivered,15.0
O00499,C01783,2025-02-21,Card,Delhi,Delivered,5.0
O00500,C00578,2025-09-22,COD,Kochi,Delivered,25.0
O00501,C00068,2025-11-21,COD,Mumbai,Delivered,5.0
O00502,C01516,2025-02-12,Net Banking,Ahmedabad,Delivered,5.0
O00503,C00001,2025-01-07,Card,Jaipur,Delivered,25.0
O00504,C02199,2025-08-18,UPI,Delhi,Delivered,5.0
O00505,C00902,2025-02-13,COD,Indore,Delivered,10.0
O00506,C04846,2025-06-21,UPI,Lucknow,Delivered,5.0
O00507,C00795,2025-04-12,Card,Ahmedabad,Delivered,0.0
O00508,C02067,2025-08-11,Card,Hyderabad,Delivered,25.0
O00509,C01820,2025-03-09,Card,Indore,Delivered,5.0
O00510,C00371,2025-05-02,COD,Lucknow,Delivered,10.0
O00511,C02539,2025-03-18,UPI,Jaipur,Delivered,20.0
O00512,C03908,2025-10-27,Net Banking,Kochi,Cancelled,10.0
O00513,C02055,2025-10-23,UPI,Kolkata,Delivered,15.0
O00514,C02597,2025-07-24,UPI,Delhi,Delivered,15.0
O00515,C04467,2025-11-14,Card,Pune,Delivered,5.0
O00516,C01689,2025-06-20,COD,Bangalore,Delivered,10.0
O00517,C04853,2025-08-06,Card,Delhi,Delivered,5.0
O00518,C03322,2025-11-01,Card,Pune,Delivered,0.0
O00519,C01139,2025-07-12,Card,Indore,Delivered,30.0
O00520,C02622,2025-11-29,UPI,Pune,Delivered,0.0
O00521,C02729,2025-06-02,Card,Jaipur,Delivered,10.0
O00522,C01166,2025-02-10,UPI,Kochi,Delivered,0.0
O00523,C01509,2025-01-23,Net Banking,Jaipur,Cancelled,25.0
O00524,C03842,2025-07-05,UPI,Lucknow,Delivered,0.0
O00525,C04559,2025-08-04,UPI,Lucknow,Cancelled,15.0
O00526,C04577,2025-02-12,Card,Pune,Delivered,15.0
O00527,C04919,2025-12-27,Card,Lucknow,Delivered,0.0
O00528,C00524,2025-04-23,Card,Delhi,Delivered,15.0
O00529,C02259,2025-08-19,UPI,Delhi,Delivered,25.0
O00530,C04340,2025-04-20,UPI,Chennai,Cancelled,10.0
O00531,C00239,2025-05-18,COD,Jaipur,Delivered,5.0
O00532,C01221,2025-04-15,Card,Bangalore,Delivered,10.0
O00533,C00769,2025-11-12,Card,Bangalore,Cancelled,0.0
O00534,C00235,2025-05-20,Card,Jaipur,Delivered,
O00535,C02761,2025-09-12,Card,Indore,Delivered,5.0
O00536,C04593,2025-12-15,Card,Pune,Delivered,10.0
O00537,C01520,2025-03-16,Card,Lucknow,Delivered,10.0
O00538,C01904,2025-08-21,UPI,Kolkata,Delivered,0.0
O00539,C02235,2025-07-31,Card,Bangalore,Returned,0.0
O00540,C00936,2025-02-27,UPI,Hyderabad,Cancelled,10.0
O00541,C01269,2025-02-07,Card,Jaipur,Delivered,10.0
O00542,C00819,2025-09-19,Card,Hyderabad,Delivered,30.0
O00543,C03568,2025-07-31,UPI,Chennai,Delivered,5.0
O00544,C04118,2025-05-18,COD,Bangalore,Delivered,5.0
O00545,C02116,2025-10-09,UPI,Jaipur,Delivered,30.0
O00546,C02440,2025-02-27,Net Banking,Jaipur,Delivered,0.0
O00547,C03388,2025-09-30,UPI,Bangalore,Delivered,10.0
O00548,C01089,2025-02-22,Net Banking,Indore,Delivered,
O00549,C01828,2025-07-25,Card,Kolkata,Delivered,25.0
O00550,C04825,2025-01-05,UPI,Indore,Delivered,5.0
O00551,C02589,2025-11-19,UPI,Bangalore,Delivered,15.0
O00552,C02616,2025-04-17,UPI,Kochi,Delivered,20.0
O00553,C01874,2025-08-31,UPI,Kolkata,Delivered,20.0
O00554,C04308,2025-05-28,UPI,Pune,Delivered,10.0
O00555,C01774,2025-06-28,UPI,Ahmedabad,Returned,25.0
O00556,C00200,2025-06-23,UPI,Delhi,Delivered,15.0
O00557,C00178,2025-11-19,Card,Delhi,Delivered,15.0
O00558,C00931,2025-05-19,UPI,Kochi,Delivered,5.0
O00559,C03737,2025-06-24,Card,Chennai,Delivered,10.0
O00560,C02037,2025-09-10,UPI,Lucknow,Delivered,10.0
O00561,C01486,2025-09-07,COD,Hyderabad,Delivered,0.0
O00562,C02092,2025-05-16,Card,Delhi,Cancelled,25.0
O00563,C04264,2025-01-22,Card,Hyderabad,Delivered,0.0
O00564,C02385,2025-02-07,UPI,Kochi,Delivered,15.0
O00565,C04089,2025-01-27,Card,Indore,Delivered,0.0
O00566,C04682,2025-10-09,UPI,Pune,Delivered,0.0
O00567,C01916,2025-10-06,Net Banking,Hyderabad,Delivered,10.0
O00568,C00016,2025-04-30,COD,Hyderabad,Delivered,10.0
O00569,C02935,2025-09-10,Card,Mumbai,Delivered,0.0
O00570,C00837,2025-12-25,COD,Lucknow,Delivered,5.0
O00571,C02158,2025-03-06,Card,Kolkata,Delivered,5.0
O00572,C01577,2025-03-15,UPI,Bangalore,Delivered,20.0
O00573,C00306,2025-10-30,Card,Kochi,Delivered,15.0
O00574,C02054,2025-11-13,UPI,Chennai,Delivered,15.0
O00575,C02891,2025-06-23,Card,Kochi,Delivered,25.0
O00576,C03345,2025-09-17,UPI,Delhi,Cancelled,15.0
O00577,C04457,2025-10-12,UPI,Delhi,Delivered,0.0
O00578,C01209,2025-03-14,Card,Kolkata,Returned,25.0
O00579,C01859,2025-03-20,UPI,Indore,Delivered,0.0
O00580,C02704,2025-02-13,Card,Jaipur,Delivered,5.0
O00581,C01972,2025-08-21,Card,Lucknow,Delivered,5.0
O00582,C01114,2025-01-03,Net Banking,Hyderabad,Delivered,0.0
O00583,C00984,2025-03-20,UPI,Kochi,Delivered,0.0
O00584,C03311,2025-06-30,COD,Lucknow,Delivered,10.0
O00585,C04002,2025-05-19,COD,Ahmedabad,Delivered,15.0
O00586,C02772,2025-10-30,UPI,Lucknow,Delivered,10.0
O00587,C03153,2025-01-07,COD,Indore,Delivered,5.0
O00588,C02163,2025-11-20,UPI,Chennai,Delivered,20.0
O00589,C02128,2025-08-01,UPI,Hyderabad,Delivered,5.0
O00590,C03640,2025-01-01,UPI,Delhi,Cancelled,20.0
O00591,C04275,2025-07-03,COD,Lucknow,Delivered,0.0
O00592,C00561,2025-09-08,UPI,Lucknow,Delivered,5.0
O00593,C01810,2025-08-03,UPI,Lucknow,Returned,15.0
O00594,C04388,2025-03-18,Card,Pune,Cancelled,0.0
O00595,C02933,2025-02-12,UPI,Indore,Delivered,25.0
O00596,C00291,2025-06-06,Card,Lucknow,Delivered,5.0
O00597,C04638,2025-01-18,UPI,Lucknow,Delivered,25.0
O00598,C01910,2025-12-09,UPI,Jaipur,Delivered,15.0
O00599,C04690,2025-08-08,Card,Jaipur,Cancelled,25.0
O00600,C01429,2025-03-14,Card,Pune,Delivered,0.0
O00601,C00948,2025-07-09,COD,Delhi,Delivered,15.0
O00602,C02528,2025-12-29,Card,Chennai,Returned,20.0
O00603,C01349,2025-09-19,COD,Kochi,Delivered,30.0
O00604,C00381,2025-05-24,UPI,Jaipur,Delivered,0.0
O00605,C01705,2025-05-09,Card,Lucknow,Delivered,0.0
O00606,C00310,2025-10-05,Card,Jaipur,Delivered,15.0
O00607,C03415,2025-10-29,COD,Delhi,Delivered,0.0
O00608,C01499,2025-07-09,Net Banking,Chennai,Delivered,0.0
O00609,C02895,2025-05-31,Card,Bangalore,Delivered,10.0
O00610,C00661,2025-11-03,UPI,Pune,Delivered,10.0
O00611,C03448,2025-04-05,COD,Mumbai,Delivered,10.0
O00612,C02274,2025-02-07,UPI,Kochi,Returned,0.0
O00613,C01498,2025-06-05,UPI,Kochi,Delivered,10.0
O00614,C02073,2025-10-27,Card,Hyderabad,Delivered,5.0
O00615,C03437,2025-12-13,UPI,Kochi,Delivered,15.0
O00616,C02143,2025-02-11,UPI,Indore,Delivered,5.0
O00617,C04661,2025-11-12,Net Banking,Hyderabad,Cancelled,5.0
O00618,C01606,2025-05-06,UPI,Pune,Delivered,15.0
O00619,C04740,2025-11-09,Card,Delhi,Delivered,15.0
O00620,C01432,2025-03-18,UPI,Ahmedabad,Delivered,0.0
O00621,C01951,2025-04-06,UPI,Chennai,Delivered,10.0
O00622,C03923,2025-09-20,UPI,Kochi,Cancelled,15.0
O00623,C00459,2025-11-03,Card,Kolkata,Delivered,10.0
O00624,C02949,2025-08-13,UPI,Lucknow,Delivered,20.0
O00625,C00338,2025-04-21,Card,Indore,Cancelled,0.0
O00626,C03944,2025-08-26,Card,Jaipur,Delivered,25.0
O00627,C02014,2025-07-24,Card,Jaipur,Delivered,5.0
O00628,C04021,2025-10-15,UPI,Mumbai,Delivered,10.0
O00629,C00345,2025-09-20,UPI,Bangalore,Delivered,0.0
O00630,C04672,2025-03-17,Card,Delhi,Delivered,15.0
O00631,C00943,2025-05-23,COD,Kochi,Delivered,10.0
O00632,C00346,2025-11-11,Card,Ahmedabad,Delivered,25.0
O00633,C03895,2025-03-26,Card,Kolkata,Delivered,10.0
O00634,C03320,2025-09-09,COD,Chennai,Cancelled,15.0
O00635,C03696,2025-11-29,UPI,Chennai,Delivered,0.0
O00636,C00325,2025-08-20,UPI,Lucknow,Cancelled,0.0
O00637,C02139,2025-10-22,Card,Mumbai,Delivered,25.0
O00638,C04390,2025-11-15,UPI,Bangalore,Delivered,5.0
O00639,C03613,2025-05-10,Net Banking,Ahmedabad,Cancelled,20.0
O00640,C00524,2025-10-12,Card,Kochi,Delivered,0.0
O00641,C02898,2025-11-13,UPI,Indore,Delivered,10.0
O00642,C03741,2025-01-29,UPI,Chennai,Delivered,10.0
O00643,C00259,2025-08-16,Card,Mumbai,Delivered,25.0
O00644,C01111,2025-10-21,Card,Pune,Delivered,10.0
O00645,C00821,2025-01-07,Net Banking,Mumbai,Delivered,0.0
O00646,C02789,2025-01-30,Card,Hyderabad,Delivered,10.0
O00647,C04665,2025-08-03,Card,Jaipur,Cancelled,20.0
O00648,C04605,2025-04-25,UPI,Kolkata,Delivered,0.0
O00649,C01564,2025-08-03,UPI,Chennai,Delivered,0.0
O00650,C04621,2025-06-13,Card,Bangalore,Delivered,20.0
O00651,C01208,2025-06-19,COD,Bangalore,Delivered,20.0
O00652,C00309,2025-08-09,Card,Jaipur,Delivered,5.0
O00653,C01840,2025-09-17,Card,Chennai,Delivered,15.0
O00654,C03353,2025-07-31,Card,Indore,Delivered,0.0
O00655,C01384,2025-09-18,Card,Lucknow,Delivered,15.0
O00656,C02307,2025-10-29,UPI,Delhi,Delivered,5.0
O00657,C01181,2025-11-27,COD,Mumbai,Delivered,5.0
O00658,C02473,2025-05-10,Card,Kochi,Delivered,15.0
O00659,C02687,2025-04-15,UPI,Pune,Delivered,20.0
O00660,C02968,2025-02-23,Card,Kolkata,Delivered,0.0
O00661,C04446,2025-04-18,UPI,Delhi,Returned,0.0
O00662,C00961,2025-11-11,Card,Mumbai,Returned,5.0
O00663,C03457,2025-10-16,Card,Lucknow,Delivered,25.0
O00664,C00438,2025-09-12,UPI,Lucknow,Delivered,20.0
O00665,C00456,2025-10-05,COD,Lucknow,Returned,20.0
O00666,C03818,2025-02-16,Card,Kochi,Delivered,5.0
O00667,C01570,2025-05-14,COD,Kochi,Delivered,5.0
O00668,C01104,2025-01-24,COD,Kolkata,Cancelled,5.0
O00669,C01619,2025-04-27,Card,Jaipur,Delivered,20.0
O00670,C03613,2025-08-27,UPI,Kochi,Delivered,5.0
O00671,C01513,2025-11-03,COD,Pune,Delivered,10.0
O00672,C04739,2025-02-10,Card,Bangalore,Cancelled,5.0
O00673,C00392,2025-09-07,Card,Delhi,Delivered,10.0
O00674,C02622,2025-11-19,UPI,Indore,Delivered,5.0
O00675,C00921,2025-03-30,Card,Chennai,Delivered,5.0
O00676,C02458,2025-04-02,UPI,Pune,Delivered,10.0
O00677,C03601,2025-03-22,UPI,Chennai,Delivered,5.0
O00678,C04509,2025-05-10,Net Banking,Jaipur,Delivered,20.0
O00679,C01789,2025-04-01,Card,Pune,Delivered,10.0
O00680,C00261,2025-04-10,Card,Indore,Delivered,0.0
O00681,C02014,2025-03-19,Card,Bangalore,Delivered,5.0
O00682,C01336,2025-02-12,UPI,Hyderabad,Delivered,0.0
O00683,C00335,2025-05-03,COD,Mumbai,Cancelled,5.0
O00684,C02780,2025-10-15,UPI,Hyderabad,Delivered,15.0
O00685,C00804,2025-01-23,COD,Delhi,Delivered,5.0
O00686,C02438,2025-05-24,Card,Indore,Delivered,0.0
O00687,C02808,2025-09-15,UPI,Mumbai,Cancelled,5.0
O00688,C00941,2025-01-07,UPI,Delhi,Delivered,10.0
O00689,C03164,2025-10-04,COD,Lucknow,Delivered,10.0
O00690,C00903,2025-07-05,Card,Kochi,Delivered,5.0
O00691,C03433,2025-04-05,Card,Kolkata,Cancelled,20.0
O00692,C01269,2025-01-25,UPI,Bangalore,Delivered,10.0
O00693,C00024,2025-10-18,COD,Kolkata,Cancelled,10.0
O00694,C04653,2025-08-15,UPI,Hyderabad,Delivered,0.0
O00695,C02749,2025-06-22,Card,Chennai,Delivered,10.0
O00696,C02451,2025-05-15,UPI,Chennai,Delivered,10.0
O00697,C01397,2025-10-15,UPI,Jaipur,Delivered,0.0
O00698,C03358,2025-11-05,Card,Jaipur,Delivered,5.0
O00699,C03905,2025-03-10,UPI,Jaipur,Delivered,5.0
O00700,C02489,2025-10-08,COD,Pune,Delivered,0.0
O00701,C03667,2025-12-17,Card,Kochi,Delivered,
O00702,C01758,2025-12-08,COD,Jaipur,Cancelled,5.0
O00703,C04978,2025-12-24,UPI,Indore,Delivered,5.0
O00704,C01879,2025-11-29,UPI,Ahmedabad,Delivered,5.0
O00705,C02533,2025-08-19,Card,Ahmedabad,Delivered,10.0
O00706,C03515,2025-12-08,UPI,Chennai,Returned,10.0
O00707,C03774,2025-11-13,Card,Jaipur,Returned,10.0
O00708,C02079,2025-11-03,Card,Ahmedabad,Delivered,5.0
O00709,C04662,2025-09-15,Card,Pune,Delivered,15.0
O00710,C02058,2025-06-22,UPI,Ahmedabad,Cancelled,0.0
O00711,C00678,2025-02-01,COD,Jaipur,Delivered,15.0
O00712,C04947,2025-07-19,Card,Pune,Delivered,5.0
O00713,C02975,2025-03-21,Card,Jaipur,Delivered,5.0
O00714,C00285,2025-12-19,UPI,Ahmedabad,Returned,10.0
O00715,C02201,2025-03-16,Card,Mumbai,Delivered,10.0
O00716,C04467,2025-09-21,Card,Delhi,Delivered,10.0
O00717,C01841,2025-03-26,COD,Hyderabad,Delivered,25.0
O00718,C01879,2025-08-05,UPI,Hyderabad,Cancelled,20.0
O00719,C01611,2025-05-01,Card,Pune,Returned,5.0
O00720,C03963,2025-01-20,UPI,Mumbai,Delivered,10.0
O00721,C04237,2025-05-29,COD,Indore,Delivered,15.0
O00722,C03160,2025-01-07,Card,Bangalore,Delivered,5.0
O00723,C03499,2025-03-27,COD,Lucknow,Delivered,0.0
O00724,C02132,2025-05-27,Card,Indore,Delivered,25.0
O00725,C03315,2025-11-12,UPI,Chennai,Returned,25.0
O00726,C01379,2025-07-06,Card,Lucknow,Delivered,5.0
O00727,C03078,2025-11-21,UPI,Mumbai,Delivered,5.0
O00728,C03015,2025-10-28,UPI,Jaipur,Delivered,0.0
O00729,C03893,2025-11-14,UPI,Delhi,Delivered,15.0
O00730,C01716,2025-07-12,COD,Indore,Delivered,15.0
O00731,C00453,2025-10-09,UPI,Mumbai,Delivered,10.0
O00732,C00342,2025-07-07,COD,Indore,Delivered,5.0
O00733,C00393,2025-01-18,UPI,Indore,Delivered,10.0
O00734,C01270,2025-11-11,Net Banking,Pune,Delivered,10.0
O00735,C03051,2025-05-29,Net Banking,Hyderabad,Delivered,10.0
O00736,C04060,2025-02-15,UPI,Ahmedabad,Delivered,10.0
O00737,C00971,2025-01-12,Net Banking,Jaipur,Delivered,0.0
O00738,C02206,2025-08-18,COD,Delhi,Delivered,10.0
O00739,C04795,2025-04-23,UPI,Ahmedabad,Delivered,5.0
O00740,C00166,2025-06-09,Net Banking,Kolkata,Cancelled,10.0
O00741,C00255,2025-08-15,UPI,Mumbai,Returned,0.0
O00742,C00302,2025-07-02,UPI,Kolkata,Delivered,20.0
O00743,C03104,2025-02-24,Card,Kolkata,Delivered,20.0
O00744,C03841,2025-09-23,UPI,Ahmedabad,Delivered,10.0
O00745,C02557,2025-02-04,UPI,Kochi,Delivered,15.0
O00746,C01506,2025-03-21,Net Banking,Ahmedabad,Delivered,10.0
O00747,C01257,2025-01-06,Net Banking,Pune,Delivered,10.0
O00748,C02263,2025-05-07,COD,Kolkata,Delivered,10.0
O00749,C04341,2025-03-09,Card,Mumbai,Delivered,5.0
O00750,C00210,2025-07-09,COD,Bangalore,Delivered,25.0
O00751,C03794,2025-09-01,UPI,Lucknow,Delivered,10.0
O00752,C04522,2025-01-09,Net Banking,Mumbai,Delivered,30.0
O00753,C03048,2025-06-06,UPI,Mumbai,Delivered,10.0
O00754,C00981,2025-03-12,COD,Delhi,Delivered,0.0
O00755,C02120,2025-05-14,Card,Kochi,Delivered,5.0
O00756,C03746,2025-10-27,Net Banking,Chennai,Delivered,15.0
O00757,C00178,2025-11-16,COD,Bangalore,Delivered,20.0
O00758,C01547,2025-09-06,COD,Chennai,Returned,10.0
O00759,C02035,2025-11-19,Card,Pune,Delivered,10.0
O00760,C00299,2025-02-13,COD,Indore,Delivered,0.0
O00761,C02568,2025-04-26,COD,Bangalore,Delivered,0.0
O00762,C03567,2025-08-16,UPI,Kolkata,Delivered,0.0
O00763,C04040,2025-02-26,Card,Lucknow,Returned,15.0
O00764,C00275,2025-09-01,UPI,Mumbai,Delivered,20.0
O00765,C02996,2025-02-26,COD,Ahmedabad,Cancelled,0.0
O00766,C00053,2025-05-23,UPI,Mumbai,Delivered,5.0
O00767,C01424,2025-07-11,Net Banking,Bangalore,Delivered,10.0
O00768,C01628,2025-01-07,Card,Mumbai,Delivered,0.0
O00769,C00489,2025-10-02,UPI,Kochi,Delivered,10.0
O00770,C02355,2025-05-14,Net Banking,Kolkata,Delivered,25.0
O00771,C00417,2025-02-08,UPI,Chennai,Delivered,15.0
O00772,C02557,2025-07-12,Card,Mumbai,Delivered,0.0
O00773,C00921,2025-11-23,COD,Kolkata,Delivered,0.0
O00774,C01554,2025-01-25,UPI,Pune,Delivered,10.0
O00775,C02686,2025-04-12,Card,Chennai,Delivered,30.0
O00776,C00666,2025-05-31,Card,Ahmedabad,Cancelled,15.0
O00777,C04102,2025-08-05,Net Banking,Kochi,Delivered,5.0
O00778,C02470,2025-08-18,UPI,Jaipur,Returned,0.0
O00779,C01475,2025-09-24,UPI,Bangalore,Cancelled,10.0
O00780,C00338,2025-06-11,Card,Bangalore,Delivered,0.0
O00781,C03160,2025-10-14,Card,Delhi,Cancelled,5.0
O00782,C00269,2025-06-15,Card,Ahmedabad,Delivered,0.0
O00783,C01088,2025-09-04,UPI,Bangalore,Delivered,15.0
O00784,C01294,2025-06-23,Card,Kochi,Delivered,0.0
O00785,C00657,2025-01-09,COD,Mumbai,Delivered,10.0
O00786,C02829,2025-10-03,UPI,Bangalore,Delivered,15.0
O00787,C03974,2025-02-28,UPI,Bangalore,Delivered,0.0
O00788,C04958,2025-03-26,Card,Indore,Delivered,20.0
O00789,C01337,2025-05-30,UPI,Jaipur,Delivered,0.0
O00790,C02357,2025-11-17,Card,Indore,Delivered,15.0
O00791,C01668,2025-03-01,UPI,Kochi,Delivered,0.0
O00792,C01826,2025-05-05,UPI,Bangalore,Delivered,15.0
O00793,C04031,2025-02-10,Card,Kolkata,Delivered,10.0
O00794,C01213,2025-12-03,UPI,Pune,Delivered,10.0
O00795,C02769,2025-06-22,COD,Indore,Delivered,5.0
O00796,C04416,2025-09-17,Net Banking,Chennai,Delivered,5.0
O00797,C03059,2025-11-22,Card,Kochi,Delivered,10.0
O00798,C00445,2025-06-22,Card,Chennai,Delivered,15.0
O00799,C01398,2025-07-05,UPI,Pune,Delivered,0.0
O00800,C04382,2025-08-29,Card,Hyderabad,Delivered,15.0
O00801,C02219,2025-12-05,Card,Hyderabad,Delivered,10.0
O00802,C03677,2025-04-04,UPI,Ahmedabad,Delivered,10.0
O00803,C02311,2025-03-04,UPI,Kochi,Delivered,0.0
O00804,C04041,2025-08-09,UPI,Jaipur,Delivered,0.0
O00805,C03607,2025-01-08,UPI,Lucknow,Delivered,10.0
O00806,C01828,2025-08-01,Card,Mumbai,Delivered,30.0
O00807,C03220,2025-07-28,Net Banking,Indore,Cancelled,5.0
O00808,C04689,2025-07-28,COD,Indore,Delivered,0.0
O00809,C04512,2025-03-26,Card,Kochi,Cancelled,10.0
O00810,C02073,2025-07-26,Card,Kolkata,Delivered,0.0
O00811,C04190,2025-12-13,UPI,Kochi,Returned,5.0
O00812,C02331,2025-06-02,Card,Jaipur,Delivered,5.0
O00813,C00686,2025-06-10,UPI,Kochi,Delivered,0.0
O00814,C04959,2025-04-26,UPI,Bangalore,Delivered,15.0
O00815,C00685,2025-12-28,Card,Kochi,Delivered,20.0
O00816,C02938,2025-09-08,UPI,Ahmedabad,Delivered,30.0
O00817,C03712,2025-07-02,UPI,Lucknow,Delivered,10.0
O00818,C00341,2025-06-13,UPI,Bangalore,Delivered,5.0
O00819,C04700,2025-11-24,UPI,Lucknow,Delivered,15.0
O00820,C00734,2025-03-21,Card,Kolkata,Delivered,15.0
O00821,C01497,2025-01-07,UPI,Jaipur,Delivered,5.0
O00822,C03894,2025-11-21,UPI,Kolkata,Delivered,10.0
O00823,C02955,2025-03-28,UPI,Chennai,Returned,20.0
O00824,C01132,2025-01-08,UPI,Jaipur,Delivered,5.0
O00825,C04636,2025-02-05,Net Banking,Ahmedabad,Delivered,0.0
O00826,C01733,2025-09-08,UPI,Bangalore,Delivered,10.0
O00827,C03036,2025-04-10,UPI,Delhi,Delivered,15.0
O00828,C02714,2025-03-20,Card,Kolkata,Delivered,10.0
O00829,C02480,2025-10-13,UPI,Delhi,Delivered,10.0
O00830,C01420,2025-09-28,Card,Jaipur,Delivered,5.0
O00831,C01990,2025-08-09,UPI,Hyderabad,Delivered,15.0
O00832,C04711,2025-07-15,Net Banking,Delhi,Delivered,0.0
O00833,C00488,2025-08-14,Net Banking,Ahmedabad,Delivered,0.0
O00834,C03820,2025-03-28,Card,Jaipur,Delivered,10.0
O00835,C01442,2025-02-27,Card,Kochi,Delivered,25.0
O00836,C02391,2025-06-19,Card,Kolkata,Delivered,10.0
O00837,C01385,2025-04-07,Net Banking,Chennai,Delivered,5.0
O00838,C02157,2025-05-26,Card,Delhi,Delivered,10.0
