Campaign_ID,Customer_ID,Campaign_Type,Campaign_Name,Campaign_Date,Sent,Opened,Clicked,Converted,Campaign_Cost
M00376,C01816,Email,Weekend Offer,2025-08-19,1,1,0,0,3.55
M00377,C04307,SMS,Clearance,2025-01-09,1,0,0,0,2.81
M00378,C01977,SMS,Festive Sale,2025-03-19,1,0,0,0,4.05
M00379,C01670,Email,Win Back,2025-08-16,1,0,0,0,2.95
M00380,C03098,Email,Weekend Offer,2025-12-03,1,1,1,1,4.33
M00381,C01639,Email,Weekend Offer,2025-10-03,1,0,0,0,0.87
M00382,C04810,Email,New Arrival,2025-10-06,1,1,1,1,7.14
M00383,C03054,Email,Festive Sale,2025-09-08,1,1,0,0,0.62
M00384,C01861,Email,Weekend Offer,2025-07-04,1,1,0,0,7.5
M00385,C02571,SMS,New Arrival,2025-08-22,1,0,0,0,2.83
M00386,C02737,SMS,Weekend Offer,2025-10-23,1,0,0,0,5.13
M00387,C04126,SMS,Win Back,2025-02-06,1,0,0,0,4.11
M00388,C03273,SMS,Festive Sale,2025-11-14,1,1,0,0,6.87
M00389,C00495,Social,Win Back,2025-01-19,1,1,0,0,2.4
M00390,C01506,Push,Clearance,2025-09-06,1,0,0,0,1.84
M00391,C04260,SMS,New Arrival,2025-12-15,1,1,0,0,3.41
M00392,C03777,Email,Weekend Offer,2025-02-23,1,0,0,0,6.67
M00393,C03028,Social,Festive Sale,2025-09-06,1,0,0,0,1.86
M00394,C02643,Email,Loyalty Offer,2025-11-24,1,0,0,0,4.66
M00395,C04042,Push,Clearance,2025-05-30,1,0,0,0,2.05
M00396,C02583,Social,Clearance,2025-06-04,1,1,1,0,2.57
M00397,C01369,Email,Loyalty Offer,2025-07-29,1,0,0,0,4.82
M00398,C00087,SMS,Festive Sale,2025-04-06,1,0,0,0,7.31
M00399,C02118,Push,Loyalty Offer,2025-05-14,1,1,0,0,3.97
M00400,C02106,Social,Win Back,2025-01-08,1,1,0,0,7.24
M00401,C00336,Push,Win Back,2025-05-21,1,0,0,0,2.92
M00402,C01901,SMS,Festive Sale,2025-04-09,1,0,0,0,4.36
M00403,C04363,Push,Win Back,2025-01-01,1,0,0,0,6.26
M00404,C04137,Email,Festive Sale,2025-07-02,1,1,0,0,7.71
M00405,C02699,Push,Festive Sale,2025-09-26,1,1,0,1,5.87
M00406,C01340,SMS,New Arrival,2025-07-24,1,1,1,0,1.55
M00407,C01729,SMS,Weekend Offer,2025-09-03,1,1,1,1,7.89
M00408,C00377,Push,Festive Sale,2025-07-24,1,1,0,0,5.55
M00409,C04080,Push,Weekend Offer,2025-11-10,1,0,0,0,2.07
M00410,C00445,Push,Clearance,2025-01-03,1,0,0,0,7.0
M00411,C00443,Social,Win Back,2025-10-03,1,1,0,0,7.07
M00412,C00684,Email,Win Back,2025-07-07,1,0,0,0,1.72
M00413,C01420,SMS,Weekend Offer,2025-08-14,1,0,0,0,4.96
M00414,C01984,Email,New Arrival,2025-02-12,1,0,0,0,2.37
M00415,C03241,Email,New Arrival,2025-01-16,1,0,0,0,6.18
M00416,C01705,Email,Loyalty Offer,2025-06-07,1,1,1,0,5.94
M00417,C04231,Push,New Arrival,2025-01-29,1,0,0,0,2.06
M00418,C02820,SMS,Weekend Offer,2025-09-13,1,1,0,0,5.33
M00419,C03936,SMS,Win Back,2025-10-13,1,0,0,0,4.21
M00420,C01066,Email,Clearance,2025-12-02,1,1,1,1,0.75
M00421,C01254,Push,Win Back,2025-03-28,1,1,1,1,2.25
M00422,C00508,SMS,Win Back,2025-06-15,1,0,0,0,3.78
M00423,C02822,Email,New Arrival,2025-11-11,1,0,0,0,7.03
M00424,C00351,Social,Loyalty Offer,2025-07-15,1,1,0,0,2.15
M00425,C02964,Push,Loyalty Offer,2025-01-27,1,0,0,0,0.84
M00426,C04358,Email,Win Back,2025-04-11,1,0,0,0,0.93
M00427,C04230,Email,Win Back,2025-02-10,1,0,0,0,7.71
M00428,C00930,Email,Loyalty Offer,2025-09-09,1,0,1,0,3.41
M00429,C01899,Social,New Arrival,2025-08-05,1,1,0,0,6.93
M00430,C02118,Email,Weekend Offer,2025-10-14,1,1,0,0,6.25
M00431,C02381,Email,Weekend Offer,2025-11-06,1,0,0,0,6.26
M00432,C04486,Push,Loyalty Offer,2025-01-27,1,0,1,0,1.2
M00433,C02142,SMS,Clearance,2025-02-17,1,0,0,0,0.83
M00434,C01228,SMS,New Arrival,2025-08-07,1,0,0,0,7.79
M00435,C02991,Social,Loyalty Offer,2025-12-09,1,1,0,0,6.49
M00436,C01720,Social,Weekend Offer,2025-04-16,1,1,0,0,1.16
M00437,C02657,Email,Weekend Offer,2025-09-29,1,0,0,0,6.5
M00438,C01542,SMS,New Arrival,2025-12-23,1,0,0,0,6.62
M00439,C03600,Social,Win Back,2025-09-29,1,0,0,0,1.22
M00440,C02443,Email,Win Back,2025-09-27,1,0,0,0,6.88
M00441,C00238,Social,New Arrival,2025-04-14,1,1,0,0,6.21
M00442,C02199,Email,Win Back,2025-02-24,1,0,0,0,6.68
M00443,C04057,Email,Clearance,2025-04-29,1,0,0,0,3.3
M00444,C04674,Email,Win Back,2025-01-05,1,1,0,0,2.85
M00445,C04042,Push,Loyalty Offer,2025-05-30,1,0,0,0,6.7
M00446,C01469,Social,Weekend Offer,2025-08-25,1,1,1,0,0.61
M00447,C02951,SMS,New Arrival,2025-09-12,1,1,0,0,3.57
M00448,C01966,Email,Weekend Offer,2025-08-28,1,1,0,0,2.26
M00449,C03591,Push,New Arrival,2025-09-01,1,0,0,0,7.19
M00450,C00300,SMS,Weekend Offer,2025-08-29,1,0,0,0,7.74
M00451,C02889,Push,New Arrival,2025-09-01,1,1,1,0,4.33
M00452,C00532,SMS,New Arrival,2025-07-28,1,0,0,0,3.27
M00453,C01195,Email,Festive Sale,2025-08-28,1,1,0,0,6.66
M00454,C00277,SMS,Clearance,2025-06-30,1,1,1,0,5.59
M00455,C01818,Social,New Arrival,2025-01-23,1,1,0,0,1.32
M00456,C00930,Social,Win Back,2025-07-06,1,0,0,0,5.56
M00457,C01510,Social,Festive Sale,2025-03-19,1,1,0,0,3.37
M00458,C02632,Email,Win Back,2025-09-02,1,0,0,0,6.34
M00459,C00663,Email,Clearance,2025-05-15,1,1,1,1,5.75
M00460,C03770,Email,New Arrival,2025-09-25,1,1,0,0,1.56
M00461,C00539,Social,Loyalty Offer,2025-02-18,1,0,0,0,4.1
M00462,C02493,SMS,Weekend Offer,2025-06-25,1,0,0,0,3.39
M00463,C01925,Push,Festive Sale,2025-06-08,1,0,0,0,5.13
M00464,C04271,Email,Clearance,2025-06-12,1,1,1,0,1.89
M00465,C00918,Email,Win Back,2025-06-08,1,1,0,0,5.36
M00466,C02753,Email,New Arrival,2025-02-19,1,1,0,0,1.12
M00467,C00614,Social,Weekend Offer,2025-02-08,1,1,1,0,3.59
M00468,C02668,Social,Weekend Offer,2025-05-23,1,0,0,0,5.62
M00469,C04779,Email,Loyalty Offer,2025-07-30,1,0,1,1,6.43
M00470,C00094,Email,Festive Sale,2025-05-24,1,0,0,0,2.11
M00471,C00792,SMS,Weekend Offer,2025-08-06,1,1,0,0,6.35
M00472,C03389,Social,Clearance,2025-09-15,1,1,0,0,6.45
M00473,C03354,Email,Win Back,2025-08-19,1,1,1,0,0.8
M00474,C00185,Email,Win Back,2025-03-05,1,0,0,0,5.22
M00475,C02345,SMS,Festive Sale,2025-03-27,1,0,0,0,1.88
M00476,C03176,Social,Festive Sale,2025-05-27,1,0,0,1,7.96
M00477,C03762,SMS,Clearance,2025-12-30,1,1,1,0,6.78
M00478,C00850,Email,New Arrival,2025-10-23,1,1,0,0,2.25
M00479,C00566,Email,Loyalty Offer,2025-06-27,1,1,1,1,1.21
M00480,C04279,Push,New Arrival,2025-10-01,1,0,0,0,6.61
M00481,C01961,Push,Weekend Offer,2025-04-13,1,0,0,0,6.98
M00482,C00409,Email,Clearance,2025-02-09,1,0,0,0,4.35
M00483,C04849,Email,Weekend Offer,2025-12-10,1,0,0,0,4.38
M00484,C03520,SMS,Weekend Offer,2025-10-27,1,1,0,0,6.59
M00485,C02591,Social,Clearance,2025-10-19,1,1,1,1,6.71
M00486,C02242,Social,Win Back,2025-03-28,1,1,1,0,4.36
M00487,C01956,Social,New Arrival,2025-04-02,1,1,0,0,2.64
M00488,C03131,Email,New Arrival,2025-05-06,1,0,0,0,5.54
M00489,C00918,Email,New Arrival,2025-02-22,1,1,0,0,6.57
M00490,C00031,Push,Loyalty Offer,2025-05-31,1,0,0,0,3.11
M00491,C02534,Push,Clearance,2025-03-10,1,0,0,1,3.64
M00492,C04337,Social,Weekend Offer,2025-07-28,1,0,0,0,1.63
M00493,C04641,Social,Win Back,2025-08-08,1,0,0,0,4.3
M00494,C01327,SMS,Weekend Offer,2025-07-15,1,1,1,0,5.26
M00495,C02384,Email,Win Back,2025-02-08,1,1,0,0,7.63
M00496,C01825,SMS,Win Back,2025-03-13,1,0,0,0,6.72
M00497,C02364,Social,Weekend Offer,2025-01-26,1,0,0,0,4.69
M00498,C04372,SMS,Festive Sale,2025-04-13,1,0,0,0,4.6
M00499,C03425,Email,Weekend Offer,2025-05-30,1,0,0,0,7.77
M00500,C04025,Email,Weekend Offer,2025-02-26,1,0,0,0,1.59
M00501,C01651,Email,Win Back,2025-01-27,1,0,0,0,3.71
M00502,C01012,Email,New Arrival,2025-08-29,1,0,0,0,1.92
M00503,C01186,Email,Loyalty Offer,2025-08-05,1,1,1,0,1.74
M00504,C00859,Email,Weekend Offer,2025-05-22,1,0,1,0,1.16
M00505,C02025,Email,Festive Sale,2025-04-25,1,0,0,0,5.56
M00506,C02751,SMS,Clearance,2025-09-14,1,1,1,0,4.17
M00507,C01119,Email,Loyalty Offer,2025-03-25,1,0,0,0,1.92
M00508,C01663,Push,Clearance,2025-09-17,1,1,0,0,2.66
M00509,C03722,Email,Clearance,2025-08-11,1,0,0,0,7.86
M00510,C04984,Email,Weekend Offer,2025-05-31,1,0,0,0,6.51
M00511,C04914,Social,Loyalty Offer,2025-02-25,1,0,0,0,3.46
M00512,C04027,Email,New Arrival,2025-07-27,1,0,0,0,6.71
M00513,C04078,SMS,Festive Sale,2025-04-18,1,0,0,0,4.29
M00514,C00656,SMS,Loyalty Offer,2025-08-24,1,1,0,0,1.6
M00515,C02333,Push,Clearance,2025-07-16,1,1,0,0,6.51
M00516,C02269,Social,New Arrival,2025-05-26,1,0,0,0,2.19
M00517,C00511,Email,Loyalty Offer,2025-05-21,1,0,0,0,3.8
M00518,C04240,Email,Weekend Offer,2025-04-29,1,0,0,0,2.2
M00519,C04800,Email,Win Back,2025-01-23,1,1,0,0,4.83
M00520,C02750,Push,New Arrival,2025-06-28,1,0,0,0,5.72
M00521,C04843,Push,Win Back,2025-10-04,1,0,0,0,0.98
M00522,C01613,Social,New Arrival,2025-07-12,1,1,0,0,2.52
M00523,C03680,SMS,Festive Sale,2025-08-30,1,0,0,0,5.25
M00524,C04681,Push,Festive Sale,2025-03-22,1,1,1,1,1.24
M00525,C00056,Social,Festive Sale,2025-02-11,1,1,0,0,0.71
M00526,C04259,SMS,Loyalty Offer,2025-12-26,1,0,0,0,3.44
M00527,C00775,SMS,Loyalty Offer,2025-02-11,1,0,0,0,2.84
M00528,C01105,Email,Clearance,2025-05-13,1,1,0,0,7.1
M00529,C03783,Email,Weekend Offer,2025-01-27,1,0,0,0,1.21
M00530,C04826,SMS,Loyalty Offer,2025-06-03,1,1,1,0,1.75
M00531,C03812,Social,Clearance,2025-05-15,1,1,1,0,5.08
M00532,C04995,Push,New Arrival,2025-06-28,1,0,0,0,3.68
M00533,C01806,Social,Festive Sale,2025-10-06,1,0,0,0,5.37
M00534,C00774,Email,Win Back,2025-06-11,1,1,0,0,7.93
M00535,C02576,Social,Loyalty Offer,2025-02-08,1,1,0,0,5.45
M00536,C02917,Social,Festive Sale,2025-07-22,1,1,0,0,3.25
M00537,C00317,SMS,Weekend Offer,2025-11-06,1,0,0,0,0.52
M00538,C03059,Email,Win Back,2025-02-10,1,0,1,0,5.15
M00539,C02214,Email,Festive Sale,2025-02-01,1,1,1,0,2.26
M00540,C01727,SMS,Clearance,2025-02-11,1,0,0,0,7.67
M00541,C03350,Push,New Arrival,2025-03-29,1,0,0,0,1.69
M00542,C04223,Social,Win Back,2025-07-02,1,1,0,0,4.11
M00543,C01353,Social,Win Back,2025-01-27,1,0,1,0,6.36
M00544,C03002,SMS,Weekend Offer,2025-01-12,1,0,0,1,1.07
M00545,C01328,Social,Clearance,2025-08-08,1,1,0,0,6.76
M00546,C01825,SMS,Weekend Offer,2025-10-04,1,1,0,0,4.54
M00547,C00515,Social,Clearance,2025-07-23,1,1,0,0,7.69
M00548,C01475,Email,Festive Sale,2025-07-18,1,0,0,0,3.14
M00549,C03412,Email,Loyalty Offer,2025-03-04,1,1,0,0,1.02
M00550,C03620,Push,New Arrival,2025-10-28,1,0,0,0,6.2
M00551,C00203,Email,Weekend Offer,2025-11-01,1,0,0,0,3.79
M00552,C00223,Push,Weekend Offer,2025-02-01,1,0,0,0,4.13
M00553,C03471,SMS,Weekend Offer,2025-03-29,1,0,0,0,2.59
M00554,C02692,Email,Festive Sale,2025-12-11,1,0,0,0,5.09
M00555,C00898,SMS,Festive Sale,2025-02-15,1,1,0,0,7.84
M00556,C04711,Social,Weekend Offer,2025-10-19,1,0,0,0,1.86
M00557,C03907,Social,Weekend Offer,2025-12-16,1,0,0,0,3.43
M00558,C01480,Email,New Arrival,2025-08-06,1,1,0,0,7.82
M00559,C03751,SMS,Festive Sale,2025-09-21,1,0,0,0,4.09
M00560,C00047,SMS,Weekend Offer,2025-06-14,1,1,0,0,3.3
M00561,C02440,SMS,Loyalty Offer,2025-08-04,1,1,1,1,5.56
M00562,C04019,Email,New Arrival,2025-04-05,1,1,1,1,1.1
M00563,C04039,Social,Win Back,2025-09-12,1,0,0,0,4.15
M00564,C01620,Social,New Arrival,2025-07-12,1,1,0,0,7.44
M00565,C04784,SMS,Festive Sale,2025-07-13,1,1,0,0,1.78
M00566,C04686,Social,Win Back,2025-05-29,1,1,1,0,2.0
M00567,C00648,Email,New Arrival,2025-04-05,1,1,0,0,0.79
M00568,C02904,Email,Loyalty Offer,2025-09-24,1,1,0,0,6.47
M00569,C04794,Email,New Arrival,2025-02-25,1,0,0,0,2.85
M00570,C02292,Social,Weekend Offer,2025-11-22,1,0,0,0,1.6
M00571,C01853,Email,Loyalty Offer,2025-11-25,1,0,0,0,1.21
M00572,C01091,SMS,New Arrival,2025-01-18,1,1,0,0,6.62
M00573,C02559,Email,Festive Sale,2025-02-04,1,0,0,0,2.32
M00574,C00270,SMS,Clearance,2025-06-06,1,0,0,0,5.95
M00575,C04477,Social,Loyalty Offer,2025-05-09,1,1,0,0,5.29
M00576,C01724,Email,Loyalty Offer,2025-09-21,1,1,0,0,7.67
M00577,C04428,Social,Loyalty Offer,2025-10-13,1,0,0,0,7.22
M00578,C00592,SMS,Weekend Offer,2025-03-22,1,1,0,0,5.81
M00579,C00669,Push,Festive Sale,2025-08-25,1,0,0,0,3.17
M00580,C00154,Email,Loyalty Offer,2025-07-02,1,0,0,0,6.86
M00581,C04661,Email,Clearance,2025-10-09,1,1,1,1,5.95
M00582,C01174,SMS,Festive Sale,2025-06-28,1,0,0,0,7.83
M00583,C04053,Social,Weekend Offer,2025-12-25,1,0,0,0,1.5
M00584,C01784,Social,Weekend Offer,2025-04-19,1,1,1,0,2.6
M00585,C02118,SMS,Weekend Offer,2025-09-09,1,1,1,0,3.81
M00586,C00571,Email,New Arrival,2025-08-28,1,0,0,0,7.92
M00587,C04874,Push,Win Back,2025-03-27,1,0,0,0,7.7
M00588,C02315,Push,Festive Sale,2025-10-17,1,0,0,0,0.53
M00589,C01670,SMS,Win Back,2025-08-30,1,0,0,0,5.91
M00590,C00997,Social,Loyalty Offer,2025-10-05,1,1,0,0,0.69
M00591,C00771,Email,Clearance,2025-06-06,1,1,1,0,5.18
M00592,C01978,SMS,Festive Sale,2025-07-25,1,0,0,0,3.65
M00593,C04095,Email,Win Back,2025-05-09,1,0,0,0,2.83
M00594,C03202,Social,Loyalty Offer,2025-06-12,1,0,0,0,1.77
M00595,C04210,Email,Weekend Offer,2025-04-22,1,0,0,0,5.88
M00596,C02726,SMS,Win Back,2025-09-29,1,0,0,0,1.8
M00597,C01515,Push,Weekend Offer,2025-11-09,1,1,0,0,3.67
M00598,C02465,SMS,Festive Sale,2025-08-08,1,1,0,0,7.24
M00599,C04515,Email,Win Back,2025-05-02,1,1,1,0,4.78
M00600,C00104,Email,Clearance,2025-04-07,1,0,0,0,7.74
M00601,C01081,SMS,Festive Sale,2025-04-03,1,1,1,0,1.09
M00602,C01909,Social,Weekend Offer,2025-04-13,1,1,1,0,5.65
M00603,C04516,Push,Win Back,2025-01-06,1,0,0,0,7.41
M00604,C00027,Push,Festive Sale,2025-02-12,1,0,0,0,2.71
M00605,C03087,Email,Festive Sale,2025-01-29,1,0,0,0,3.97
M00606,C01855,Email,Weekend Offer,2025-12-19,1,0,0,0,2.6
M00607,C03278,Social,Festive Sale,2025-12-16,1,1,0,0,1.13
M00608,C03250,Email,New Arrival,2025-07-17,1,0,0,0,7.58
M00609,C04428,Push,Festive Sale,2025-09-20,1,0,0,0,3.66
M00610,C00057,Email,Festive Sale,2025-01-31,1,1,1,0,4.11
M00611,C03588,Email,Clearance,2025-06-09,1,1,1,0,7.58
M00612,C01143,Email,Festive Sale,2025-05-25,1,1,0,0,6.33
M00613,C04526,SMS,New Arrival,2025-10-15,1,1,1,1,6.51
M00614,C01810,Push,Weekend Offer,2025-06-17,1,1,0,0,4.37
M00615,C03389,SMS,New Arrival,2025-03-03,1,0,0,0,2.26
M00616,C02152,Push,Festive Sale,2025-11-03,1,0,0,0,6.65
M00617,C01671,Email,Festive Sale,2025-12-06,1,1,1,0,5.39
M00618,C03969,Email,Loyalty Offer,2025-04-22,1,0,0,0,3.36
M00619,C02401,Email,Festive Sale,2025-09-25,1,1,0,0,4.83
M00620,C00674,Push,Loyalty Offer,2025-08-15,1,1,0,0,1.62
M00621,C03242,SMS,Win Back,2025-02-21,1,0,0,0,7.94
M00622,C01882,Email,Weekend Offer,2025-03-05,1,0,0,0,5.48
M00623,C00804,Email,Win Back,2025-11-02,1,0,0,0,6.04
M00624,C01221,Email,Weekend Offer,2025-03-05,1,1,0,0,7.39
M00625,C03459,SMS,Win Back,2025-08-12,1,0,0,0,3.01
M00626,C03792,Push,Win Back,2025-10-09,1,0,0,0,3.51
M00627,C00348,Email,Weekend Offer,2025-05-29,1,0,0,0,2.01
M00628,C04128,Email,Win Back,2025-11-13,1,1,0,0,5.52
M00629,C04846,Push,Clearance,2025-09-27,1,0,0,0,2.98
M00630,C03757,Push,Weekend Offer,2025-08-30,1,0,0,0,3.16
M00631,C01102,Email,Loyalty Offer,2025-03-22,1,0,0,0,7.63
M00632,C01244,SMS,New Arrival,2025-05-08,1,0,0,0,6.24
M00633,C04393,Email,Clearance,2025-03-18,1,1,0,0,1.27
M00634,C03658,Social,Loyalty Offer,2025-05-23,1,0,0,0,5.66
M00635,C02679,SMS,Weekend Offer,2025-08-18,1,0,0,0,5.45
M00636,C04218,Email,Clearance,2025-08-11,1,1,0,0,3.07
M00637,C04466,Email,Win Back,2025-11-12,1,0,0,0,1.2
M00638,C04927,Email,Weekend Offer,2025-06-13,1,1,1,0,7.54
M00639,C04798,Email,Weekend Offer,2025-03-12,1,0,0,0,6.81
M00640,C01846,Email,Festive Sale,2025-07-28,1,0,0,0,4.82
M00641,C02882,Email,Festive Sale,2025-01-30,1,1,0,0,1.11
M00642,C00956,Social,Loyalty Offer,2025-03-03,1,0,0,0,0.92
M00643,C00852,Push,Weekend Offer,2025-05-14,1,0,0,0,2.86
M00644,C02785,Social,Win Back,2025-10-11,1,0,0,0,3.64
M00645,C02642,Social,Win Back,2025-07-06,1,1,0,0,4.74
M00646,C01189,SMS,New Arrival,2025-09-13,1,0,0,0,2.99
M00647,C00370,Social,Clearance,2025-01-05,1,1,1,0,1.9
M00648,C03091,SMS,New Arrival,2025-12-29,1,0,0,0,3.44
M00649,C04465,Social,Loyalty Offer,2025-10-18,1,0,0,0,3.96
M00650,C03043,Social,Clearance,2025-03-13,1,1,1,0,2.12
M00651,C01136,SMS,Festive Sale,2025-06-12,1,0,0,0,7.82
M00652,C04876,Social,Weekend Offer,2025-05-12,1,0,0,0,1.52
M00653,C02656,Social,New Arrival,2025-06-27,1,1,0,0,7.85
M00654,C01176,Social,New Arrival,2025-06-29,1,1,0,0,6.12
M00655,C00820,Email,Win Back,2025-07-13,1,1,0,0,3.54
M00656,C04084,Email,Festive Sale,2025-04-14,1,1,1,0,4.72
M00657,C02194,Social,Win Back,2025-06-17,1,0,0,0,3.2
M00658,C03137,Email,Loyalty Offer,2025-01-16,1,0,0,0,6.69
M00659,C01637,Email,Weekend Offer,2025-04-25,1,1,0,0,3.87
M00660,C03457,Social,Loyalty Offer,2025-10-28,1,1,0,0,3.63
M00661,C02322,Push,Weekend Offer,2025-06-10,1,1,0,0,1.46
M00662,C01012,Social,Win Back,2025-07-19,1,0,0,0,0.52
M00663,C02220,SMS,Loyalty Offer,2025-09-11,1,0,0,0,3.35
M00664,C01822,Email,Weekend Offer,2025-06-21,1,1,1,1,0.63
M00665,C03915,SMS,Win Back,2025-03-28,1,0,0,0,2.53
M00666,C02617,Email,Win Back,2025-02-20,1,0,0,0,3.76
M00667,C03546,Email,Weekend Offer,2025-03-26,1,1,1,0,2.54
M00668,C00312,Social,Win Back,2025-10-02,1,0,0,0,7.78
M00669,C02686,Email,New Arrival,2025-01-31,1,0,0,0,2.5
M00670,C00780,SMS,Festive Sale,2025-03-16,1,0,0,0,5.75
M00671,C04348,Email,Loyalty Offer,2025-11-25,1,1,0,0,6.34
M00672,C00033,Social,Loyalty Offer,2025-01-24,1,1,1,0,3.97
M00673,C03503,SMS,Festive Sale,2025-12-04,1,1,1,1,4.52
M00674,C04577,Push,Win Back,2025-01-14,1,0,0,0,4.28
M00675,C04410,SMS,Festive Sale,2025-06-24,1,1,0,0,6.78
M00676,C01994,Email,Win Back,2025-09-21,1,1,0,0,4.94
M00677,C01501,Push,Loyalty Offer,2025-09-03,1,1,0,0,4.13
M00678,C00389,SMS,Loyalty Offer,2025-02-16,1,0,0,0,5.5
M00679,C03225,Email,Festive Sale,2025-05-26,1,0,0,0,4.28
M00680,C02982,Social,Win Back,2025-10-14,1,0,0,0,7.07
M00681,C01051,Email,New Arrival,2025-11-27,1,1,0,0,6.8
M00682,C03597,Push,Win Back,2025-07-01,1,0,0,0,7.73
M00683,C03388,SMS,New Arrival,2025-08-07,1,0,0,0,5.05
M00684,C00247,Email,Win Back,2025-04-20,1,1,0,0,3.63
M00685,C04858,Social,Win Back,2025-09-20,1,1,1,0,3.01
M00686,C00309,Push,New Arrival,2025-07-26,1,0,0,0,2.41
M00687,C03868,Email,Clearance,2025-08-08,1,1,0,0,7.93
M00688,C01758,SMS,New Arrival,2025-04-03,1,1,1,0,7.04
M00689,C01300,Social,Win Back,2025-06-06,1,1,0,0,7.55
M00690,C02491,Email,Loyalty Offer,2025-10-29,1,0,0,0,6.62
M00691,C04740,Social,Weekend Offer,2025-12-23,1,1,0,0,3.16
M00692,C02408,SMS,New Arrival,2025-02-26,1,1,0,0,5.98
M00693,C02434,Push,Loyalty Offer,2025-06-01,1,1,0,0,4.65
M00694,C01620,SMS,Loyalty Offer,2025-03-25,1,1,0,0,2.01
M00695,C02713,Social,Festive Sale,2025-09-21,1,0,0,0,2.06
M00696,C01545,Social,Festive Sale,2025-07-27,1,0,0,0,2.03
M00697,C01415,Social,Festive Sale,2025-02-02,1,0,0,0,2.77
M00698,C00228,SMS,Clearance,2025-09-14,1,0,0,0,5.06
M00699,C00707,Email,Win Back,2025-06-10,1,0,0,0,1.33
M00700,C01138,Push,New Arrival,2025-01-20,1,0,0,0,3.83
M00701,C02825,Social,Festive Sale,2025-07-24,1,1,0,0,0.79
M00702,C04713,Push,Win Back,2025-12-19,1,0,0,0,3.96
M00703,C04928,SMS,New Arrival,2025-03-18,1,1,0,0,1.78
M00704,C04348,Social,New Arrival,2025-01-16,1,1,1,1,1.21
M00705,C01380,Email,Win Back,2025-11-18,1,0,0,0,1.85
M00706,C01190,Social,Weekend Offer,2025-01-19,1,1,0,0,5.97
M00707,C02086,Email,New Arrival,2025-03-12,1,0,0,0,7.95
M00708,C02499,Push,Festive Sale,2025-09-11,1,0,0,0,4.22
M00709,C04313,Email,Weekend Offer,2025-04-03,1,0,0,0,6.27
M00710,C03780,Email,Loyalty Offer,2025-03-26,1,0,0,0,6.25
M00711,C04340,SMS,Loyalty Offer,2025-01-18,1,0,0,0,5.75
M00712,C04054,SMS,Festive Sale,2025-07-07,1,0,0,0,2.24
M00713,C04851,Email,New Arrival,2025-09-27,1,0,0,0,3.77
M00714,C04329,Push,Win Back,2025-07-10,1,0,0,0,5.86
M00715,C02525,SMS,Loyalty Offer,2025-05-19,1,1,0,0,3.94
M00716,C00903,Email,Festive Sale,2025-03-25,1,1,0,0,1.05
M00717,C00489,Email,Win Back,2025-12-31,1,0,0,0,2.01
M00718,C04815,SMS,Win Back,2025-10-20,1,0,0,0,2.23
M00719,C00533,Email,Weekend Offer,2025-06-26,1,0,0,0,7.58
M00720,C00799,SMS,Weekend Offer,2025-07-09,1,1,1,0,6.71
M00721,C04513,Social,New Arrival,2025-07-02,1,1,0,0,7.05
M00722,C03595,Email,Festive Sale,2025-02-02,1,1,1,0,1.89
M00723,C03101,SMS,Weekend Offer,2025-10-31,1,0,0,0,7.33
M00724,C02388,Push,Clearance,2025-06-05,1,1,0,0,5.73
M00725,C04936,Email,Loyalty Offer,2025-04-30,1,0,0,0,5.35
M00726,C01954,Email,Loyalty Offer,2025-09-22,1,0,0,0,3.21
M00727,C01042,Email,New Arrival,2025-05-09,1,1,1,1,0.66
M00728,C02537,Email,Win Back,2025-01-07,1,1,0,0,2.32
M00729,C01089,Social,New Arrival,2025-08-07,1,0,0,0,5.35
M00730,C02986,Email,Weekend Offer,2025-06-16,1,1,0,0,5.39
M00731,C00533,Social,Win Back,2025-06-13,1,0,0,0,1.57
M00732,C03601,Push,New Arrival,2025-01-27,1,0,0,0,7.08
M00733,C01484,Email,Win Back,2025-07-29,1,0,0,0,1.71
M00734,C03935,Email,Win Back,2025-10-16,1,0,0,0,7.43
M00735,C02804,Social,Festive Sale,2025-12-13,1,0,0,0,3.25
M00736,C04917,Email,Clearance,2025-05-06,1,0,0,0,6.98
M00737,C02011,SMS,Festive Sale,2025-08-29,1,0,0,0,1.66
M00738,C03614,Push,New Arrival,2025-06-29,1,1,0,0,5.15
M00739,C01699,Email,Weekend Offer,2025-04-03,1,0,0,0,5.62
M00740,C01773,SMS,Festive Sale,2025-12-25,1,1,0,0,7.87
M00741,C01430,Push,Weekend Offer,2025-09-14,1,0,0,0,1.49
M00742,C04442,SMS,New Arrival,2025-09-09,1,0,0,0,3.25
M00743,C01172,Email,Loyalty Offer,2025-04-06,1,0,0,0,6.75
M00744,C02478,Push,Weekend Offer,2025-01-27,1,1,1,1,5.98
M00745,C01478,Social,New Arrival,2025-01-28,1,0,0,0,5.65
M00746,C01205,Email,Win Back,2025-10-24,1,0,0,0,3.15
M00747,C03706,Email,Loyalty Offer,2025-12-16,1,0,0,0,5.64
M00748,C03919,Email,Win Back,2025-03-03,1,0,0,0,4.68
M00749,C00304,Push,Loyalty Offer,2025-06-25,1,1,0,0,3.09
M00750,C02673,Email,Festive Sale,2025-05-28,1,0,0,0,6.14
M00751,C02760,Social,New Arrival,2025-03-17,1,1,1,0,6.76
M00752,C03170,Social,New Arrival,2025-09-16,1,0,1,1,7.94
